,absacc,acc,age,agr,bm,bm_ia,cashdebt,cashpr,cfp,cfp_ia,chatoia,chcsho,chempia,chinv,chpmia,currat,depr,divi,divo,dy,egr,ep,gma,grcapx,herf,hire,invest,lev,lgr,mve_ia,pchcapx_ia,pchcurrat,pchdepr,pchgm_pchsale,pchquick,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,pctacc,quick,rd_mve,rd_sale,roic,salecash,saleinv,salerec,sgr,sp
0003q.L^J08,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1387008544461003,,,,,,,,,,,,,,,,,,,
0008q.L^H00,0.0650327671526012,-0.0650327671526012,12.0,,,,0.8433013372713098,-35.38862559241712,,,1.2538448257778922,,,0.0258124916410325,,0.8384474167322316,0.0856070087609511,,,,,,0.5848268021933908,,1.2307694378608429e-06,,,,,,,,,,,,,,,-0.2269809779437506,0.8047032083224055,,,,30.86137440758289,67.47927461139875,8.711371237458186,,
0010q.L^J08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.074724602703989,,,,,,,,,,,,,,,,,,,
0011q.L^J08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0012q.L^J08,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3410340943280752,,,,,,,,,,,,,,,,,,,
0013q.L^J08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6622576360220614,,,,,,,,,,,,,,,,,,,
0016q.L^J08,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6643101559370548,,,,,,,,,,,,,,,,,,,
0017q.L^J08,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2131564844792738,,,,,,,,,,,,,,,,,,,
0018q.L^F97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0198563733952844,,,,,,,,,,,,,,,,,,,
0020q.L^J08,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1208483963182364,,,,,,,,,,,,,,,,,,,
0023q.L^J08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0041q.L^J08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0386241726024147,,,,,,,,,,,,,,,,,,,
0054q.L^J08,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0774121187572239,,,,,,,,,,,,,,,,,,,
0066q.L^J08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0083q.L^J08,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0801987451757434,,,,,,,,,,,,,,,,,,,
0101q.L^J08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0766921906918262,,,,,,,,,,,,,,,,,,,
0191q.L^H97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008733992514769,,,,,,,,,,,,,,,,,,,
0267q.L^J08,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0291q.L^J08,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0293q.L^J08,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1537869133438202,,,,,,,,,,,,,,,,,,,
0325q.L^E05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0330q.L^J08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0363q.L^J08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0504q.L^D05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0511q.L^A98,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0506329051215749,,,,,,,,,,,,,,,,,,,
0525q.L^J08,0.048653452387191,-0.048653452387191,2.0,,,,0.5685961643648297,-7.8496911963759715,,,,,,0.0081410317658456,,0.3405767417821956,0.0213489306549138,,,,,,0.3144562902415484,,7.352488972590129e-09,,,,,,,,,,,,,,,-0.1905944778135383,0.3310967760459789,,,,3.611562111019652,107.21216557294284,27.957100922744733,,
0557q.L^A01,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0728q.L^J08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0762q.L^J08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0857q.L^J08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883q.L^J08,,,1.0,,,,,,,,,,,,,,,,,,,,,,6.474462411846436e-08,,,,,,,,,,,,,,,,,,0.0363014813608986,,,,,,
0941q.L^J08,,,1.0,,,,,,,,,,,,,,,,,,,,,,3.4355152405357584e-08,,,,,,,,,,,,,,,-0.2056737588652496,,,,,,,,,
0A0M.L^E21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0A19.L^D23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0A1G.L^E09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0A3K.L^H22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
