firms,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
0003q.L^J08,0.004661968370098357,0.09550556173464275,0.12010438222090247,0.09327210562150312,0.10681113739228931,0.10396295793946075,0.08883253688319037,0.10112939941770938,0.09438776171647101,0.17534241997824251,0.14095736977989715,0.11824624979845755,0.021428401040876066,0.03486833786515375,0.03486833786515375,0.22890615121487,0.2069052943694698,0.21311033856111639,0.191666490768577,0.2858309826259209,0.34444436186263516,0.385496120561843,0.37982450418704494,0.32691694484057643,0.35887407533688465,0.29772477477391757,0.21566711085680046,0.26299243968979047,0.25384032574019777,0.2418419184439129,0.18513678299237868,0.19882184974513173,0.15868274979822883,0.17547522224072964,0.1824370510651172,0.30963028324571074,0.6084475252505182,0.5704036974028812,0.4678632625553887,0.39950683684800614,0.3156654297164909,0.5097800747903101,0.7899649625897391,0.9355892400078001,0.6267773644800019,0.4310748046440145,0.33410948844354205,0.20556366415465566,0.1461654712084639
0010q.L^J08,0.019157088122605304,-0.029739776951672736,-0.0611510791366906,-0.003816793893129722,-0.003816793893129722,0.031620553359683834,-0.14144736842105254,-0.15533980582524265,-0.13861386138613863,-0.11525423728813555,-0.033333333333333326,-0.04744525547445244,-0.22089552238805965,-0.15806451612903216,-0.05776173285198549,0.06530612244897971,-0.08098591549295764,-0.17405063291139244,-0.13,0.08750000000000013,0.06530612244897971,0.3181818181818181,0.07407407407407418,-0.003816793893129722,0.07407407407407418,-0.0842105263157894,-0.2542857142857142,-0.19692307692307687,-0.22089552238805965,-0.2542857142857142,-0.28688524590163933,-0.2647887323943662,-0.32383419689119175,-0.28688524590163933,-0.3555555555555555,-0.3185378590078328,-0.1470588235294118,-0.10616438356164382,-0.2185628742514969,-0.24566473988439308,-0.2627118644067796,-0.029739776951672736,0.15486725663716805,0.0038461538461538325,-0.16077170418006426,-0.13289036544850497,-0.3695652173913043,-0.40410958904109584,-0.4095022624434389
0012q.L^J08,0.05863192182410426,-0.049535603715170184,-0.1120751988430948,0.04421768707482987,0.24670050761421325,0.21463897131552923,-0.12597864768683276,-0.15832762165867043,-0.11335740072202172,-0.12901624228668707,-0.14781401804302563,-0.20978120978120984,-0.30777903043968435,-0.2624624624624625,-0.22523659305993693,0.002448979591836764,-0.11335740072202172,-0.23489096573208723,-0.31243001119820824,-0.1321554770318022,-0.10833575370316584,-0.027711797307996888,-0.10036630036630034,-0.14365411436541153,-0.05683563748079867,-0.2659892408846385,-0.3844611528822055,-0.2733727810650888,-0.1713900134952766,-0.14544189283228948,-0.2521315468940316,-0.30777903043968435,-0.30699774266365687,-0.23726708074534164,-0.3553805774278216,-0.2107969151670951,-0.12097351467430206,-0.10233918128654984,-0.238213399503722,-0.179692718770875,-0.18133333333333335,0.16619183285849948,0.3494505494505493,0.5012224938875305,0.20392156862745092,0.17850287907869467,-0.12660028449502136,-0.21282051282051284,-0.24430769230769234
0013q.L^J08,0.07874015748031504,-0.11188811188811187,-0.1589403973509934,-0.12110726643598613,0.001577287066246047,0.10004330879168477,-0.043314500941619594,-0.16993464052287577,-0.19365079365079363,-0.2474074074074074,-0.24684951816160117,-0.22560975609756095,-0.2973720608575381,-0.3842424242424243,-0.34620334620334625,-0.3315789473684211,-0.3842424242424243,-0.38647342995169087,-0.4399117971334069,-0.4159576914233156,-0.36177697371727224,-0.3204013377926421,-0.3866081865029497,-0.4933817384876107,-0.4239175846880161,-0.39128546246276963,-0.3825414959584327,-0.2908630190357827,-0.10420015717831,-0.03254857025152369,-0.07697398815308476,-0.07114370718950713,-0.00035788761862798335,0.062357312656257546,-0.00569405350083152,0.12208823624781462,0.26884636488504654,0.2775490372611764,0.27579896558621697,0.26884636488504654,0.25685998136442834,0.7300307926409884,1.1625385055305988,0.964838062533524,0.7067805337460211,0.8802151356963108,0.4291558552526642,0.31792439650944715,0.3043882929363595
0016q.L^J08,0.06531531531531543,-0.09756097560975607,-0.11904761904761907,-0.03056768558951961,0.16504854368932032,0.11670020120724334,-0.18532110091743115,-0.1985559566787004,-0.2099644128113879,-0.24232081911262804,-0.24102564102564106,-0.23580034423407914,-0.3179723502304147,-0.32420091324200917,-0.2832929782082324,-0.13618677042801552,-0.17472118959107807,-0.23972602739726023,-0.2768729641693811,-0.09939148073022308,-0.02631578947368418,0.12804878048780477,-0.09756097560975607,-0.15428571428571425,-0.19884518224467707,-0.23209961950882052,-0.31650246305418717,-0.22377622377622375,-0.12667191188040905,-0.0652631578947368,-0.17009345794392527,-0.18800292611558145,-0.21220723917672113,-0.14119922630560933,-0.1882998171846435,-0.0573248407643312,0.020689655172413834,0.05714285714285716,-0.03183602267771479,0.05213270142180093,0.055133079847908606,1.0348304307974336,1.4887892376681613,1.159533073929961,0.684370257966616,0.5502793296089388,0.19999999999999996,0.06679481018740985,-0.02546093064091315
0017q.L^J08,0.03733768122088721,-0.09278349009116149,-0.09544787624537765,-0.046439643803974695,0.17557262346823754,0.18120801538698617,-0.2524271364084776,-0.2931726536795809,-0.35157897106462277,-0.3839999867716556,-0.36885246827433815,-0.37777778520109084,-0.5315589076304412,-0.49404516252754993,-0.3481481075359455,-0.28991357228050796,-0.35632186158872137,-0.4437923283368548,-0.5315589076304412,-0.4091127112014572,-0.3304348003215062,-0.1590442904264402,-0.41193316623735066,-0.4019417411305075,-0.4462921297990896,-0.5729636030249577,-0.6464849328780151,-0.6125786160905751,-0.5851851901340606,-0.639238651659221,-0.667476374640996,-0.7027744257757716,-0.7333333237890731,-0.7107981173519753,-0.6824742163768496,-0.6095087127129979,-0.582372864584575,-0.582372864584575,-0.6861146363292135,-0.6705882262782595,-0.6573017917753058,-0.40048658422679195,-0.22758614493262463,-0.37142852964808437,-0.589333324514437,-0.6387096661569293,-0.7243847808736094,-0.7720629037745038,-0.7737373672752056
0020q.L^J08,0.012345679012345734,0.0,-0.08301886792452828,-0.028000000000000025,0.08968609865470856,0.13551401869158886,-0.08301886792452828,-0.15625,-0.02331189710610926,-0.06177606177606165,-0.04705882352941171,-0.09665427509293678,-0.23584905660377353,-0.1678082191780822,-0.06177606177606165,0.1146788990825689,0.0429184549356223,-0.012195121951219523,-0.07604562737642584,0.08968609865470856,0.1796116504854368,0.2525773195876291,0.09459459459459474,0.1146788990825689,0.17391304347826098,-0.004098360655737654,-0.18181818181818177,-0.25,-0.3057142857142857,-0.39097744360902253,-0.39097744360902253,-0.43879907621247105,-0.43224299065420557,-0.3231197771587744,-0.33241758241758235,0.012499999999999956,0.2590673575129534,0.23979591836734682,-0.0161943319838056,-0.06177606177606165,-0.13214285714285712,0.41279069767441867,0.5,0.840909090909091,0.3278688524590163,0.15714285714285725,-0.15916955017301027,-0.2310126582278481,-0.30172413793103436
0041q.L^J08,0.03003003003003002,0.0,-0.05128205128205143,0.0,-0.07756232686980624,0.021472392638036686,-0.13054830287206265,-0.18581907090464556,-0.23448275862068968,-0.23798627002288342,-0.25336322869955163,-0.3176229508196722,-0.46203554119547663,-0.4646302250803859,-0.37406015037594,-0.31055900621118016,-0.2713347921225384,-0.31055900621118016,-0.3889908256880734,-0.3176229508196722,-0.3340000000000001,-0.19370460048426152,-0.37873134328358216,-0.3048016701461378,-0.20525059665871126,-0.3176229508196722,-0.3967391304347827,-0.407473309608541,-0.1675000000000001,-0.173697270471464,-0.28077753779697623,-0.344488188976378,-0.3912248628884827,-0.3204081632653062,-0.263274336283186,-0.14395886889460163,0.11557788944723613,0.10264900662251653,-0.12598425196850405,-0.15696202531645576,-0.20714285714285718,0.047169811320754595,0.42307692307692313,0.3427419354838708,0.21532846715328469,0.07766990291262132,-0.19565217391304357,-0.19174757281553412,-0.27292576419213976
0054q.L^J08,-0.043307030229579935,0.25123143489567634,0.372973069813201,0.4514285107176126,0.6601307673002497,0.840579901160933,0.6075950856652277,0.6178346080761257,0.29591828107152374,0.6178346080761257,0.739726103244482,0.7046978518533189,0.5679011421605393,0.8676468665187018,1.1026488149510074,1.0320001965979504,1.1896549020728315,1.1709405429755773,0.739726103244482,0.881481370592647,0.953845881197434,1.0158731126178768,0.751724287880186,0.5776397172478842,0.5679011421605393,0.45977010426239073,0.36559144925526965,0.39560432483091224,0.28803237453719044,0.1598174021629879,0.17050702917841076,0.04526742810702622,0.10434774662431234,0.5029584779886369,0.47674427895115556,0.6933331321366443,0.8273382382789307,0.9242425727051817,0.5065244538462408,0.3025640557939471,0.29591828107152374,0.6933331321366443,0.7162161497861892,0.953845881197434,0.5393940581641454,0.2636815740317895,-0.09929080453839223,-0.26376808266279794,-0.25294116458265203
0083q.L^J08,0.1320388349514563,-0.1271186440677966,-0.16260162601626016,0.02182539682539697,0.23501199040767395,0.1976744186046513,-0.11206896551724133,-0.13590604026845632,-0.20769230769230762,-0.26428571428571423,-0.26428571428571423,-0.24817518248175174,-0.4371584699453551,-0.40804597701149414,-0.36498150431565957,-0.24817518248175174,-0.27464788732394363,-0.33974358974358965,-0.38690476190476186,-0.2196969696969696,-0.10434782608695647,-0.01904761904761898,-0.11206896551724133,-0.18253968253968245,-0.26428571428571423,-0.35624999999999996,-0.42458100558659206,-0.36024844720496896,-0.27464788732394363,-0.3178807947019867,-0.3505674653215636,-0.37575757575757573,-0.41807909604519766,-0.38690476190476186,-0.4371584699453551,-0.3795180722891567,-0.31333333333333324,-0.3223684210526315,-0.37575757575757573,-0.2857142857142857,-0.18253968253968245,0.3376623376623378,0.3205128205128207,0.1444444444444446,-0.03738317757009335,-0.028301886792452713,-0.2589928057553956,-0.3439490445859872,-0.2847222222222222
0101q.L^J08,-0.04234527687296419,-0.025396825396825418,-0.05246913580246915,-0.03459119496855345,-0.061162079510703515,0.023333333333333206,-0.08358208955223878,-0.13031161473087816,-0.15520088057237214,-0.09970674486803521,-0.061162079510703515,-0.10233918128654984,-0.15193370165745868,-0.1376404494382023,-0.11168981481481488,0.10431654676258995,0.03716216216216206,0.009868421052631637,0.00920447074293218,0.07342657342657333,0.37668161434977576,0.6417112299465242,0.40825688073394484,0.5049019607843137,0.7344632768361583,0.5273631840796018,0.19269619269619276,0.2429149797570851,0.16287878787878785,0.092526690391459,-0.01602564102564108,0.019933554817275656,0.03716216216216206,0.1584905660377358,0.06968641114982588,0.13703703703703707,0.3705357142857144,0.5349999999999999,0.31759656652360513,0.3954545454545455,0.27916666666666656,0.4902912621359221,1.1928571428571426,0.9554140127388535,0.5349999999999999,0.5663265306122447,0.3406113537117905,0.2379032258064515,0.17624521072796928
0291q.L^J08,0.02464788732394374,-0.01730103806228378,-0.03071672354948818,-0.03728813559322042,-0.08974358974358976,0.04797047970479684,-0.19318181818181823,-0.41683778234086244,-0.45904761904761904,-0.41443298969072173,-0.38528138528138534,-0.30731707317073176,-0.3970276008492569,-0.3702882483370289,-0.2846347607052898,-0.2623376623376624,-0.23860589812332433,-0.23450134770889497,-0.3970276008492569,-0.39957716701902746,-0.2623376623376624,-0.06578947368421051,-0.2736572890025576,-0.3022113022113023,-0.2935323383084578,-0.4376237623762377,-0.42741935483870974,-0.28101265822784816,-0.28822055137844615,-0.3286052009456265,-0.43200000000000005,-0.41683778234086244,-0.4798534798534799,-0.3799126637554585,-0.4600760456273765,-0.3758241758241758,-0.3173076923076924,-0.2406417112299465,-0.41922290388548056,-0.3530751708428246,-0.40585774058577406,0.014285714285714235,0.2850678733031673,0.3653846153846152,-0.1207430340557275,-0.1954674220963173,-0.47697974217311234,-0.5411954765751212,-0.5780089153046062
