,absacc,acc,age,agr,bm,bm_ia,cashdebt,cashpr,cfp,cfp_ia,chatoia,chcsho,chempia,chinv,chpmia,currat,depr,divi,divo,dy,egr,ep,gma,grcapx,herf,hire,invest,lev,lgr,mve_ia,pchcapx_ia,pchcurrat,pchdepr,pchgm_pchsale,pchquick,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,pctacc,quick,rd_mve,rd_sale,roic,salecash,saleinv,salerec,sgr,sp
0003q.L^J08,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1914660716673663,,,,,,,,,,,,,,,,,,,
0008q.L^H00,0.0309661888609257,-0.0309661888609257,13.0,,,,0.7966196007511985,-202.8796840408056,,,1.0385649830647898,,,0.0229237334500492,,0.8662569505414157,0.0871635889832409,,,,,,0.5252489331436688,,1.5477177657561118e-06,,,,,,,,,,,,,,,-0.1189950593924108,0.835601404741006,,,,157.46111111111085,67.64439140811449,8.498650674662674,,
0010q.L^J08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0982930113065495,,,,,,,,,,,,,,,,,,,
0011q.L^J08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0012q.L^J08,0.0861111717347598,0.0861111717347598,2.0,,0.0313239440130048,,0.2996823554842192,752.0118359375781,0.0012130994125969,15.764661748697606,,,,0.0004166729019395,,1.9937329071891527,0.0098454484297365,1.0,,0.0038179324144116,,0.0064077758430597,0.185315489096115,,3.956287717066926e-07,,,0.0215019871123537,,0.5343068058347031,,,,,,,,,,0.8106832320124294,1.992364564530788,,,,8.833135330078083,889.5010365853653,7.401053552276319,,0.0111791999111619
0013q.L^J08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.929114937317643,,,,,,,,,,,,,,,,,,,
0016q.L^J08,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9677705370533388,,,,,,,,,,,,,,,,,,,
0017q.L^J08,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3500180923971107,,,,,,,,,,,,,,,,,,,
0018q.L^F97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0278829718951334,,,,,,,,,,,,,,,,,,,
0020q.L^J08,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1681344274678795,,,,,,,,,,,,,,,,,,,
0023q.L^J08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0041q.L^J08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0512368187722767,,,,,,,,,,,,,,,,,,,
0054q.L^J08,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0967529604812896,,,,,,,,,,,,,,,,,,,
0066q.L^J08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0083q.L^J08,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1129055263614123,,,,,,,,,,,,,,,,,,,
0101q.L^J08,0.0049557443721848,-0.0049557443721848,1.0,,0.1120846834955418,,0.3169915410077234,1245.4324639327083,0.0068904654157576,89.54406822931418,,,,,,0.1000032777213281,-0.5435606060606057,1.0,,0.0040005951757568,,0.0062323397504139,0.0572845289412702,,1.0946312586935522e-08,,,0.0199937841795474,,0.111366693459698,,,,,,,,,,-0.1055984897646177,0.1000032777213281,,,,12.684265551489831,,185.2290076335874,,0.0089214632790863
0191q.L^H97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0130063024164498,,,,,,,,,,,,,,,,,,,
0267q.L^J08,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0291q.L^J08,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0293q.L^J08,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2113949022640078,,,,,,,,,,,,,,,,,,,
0325q.L^E05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0330q.L^J08,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0363q.L^J08,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0504q.L^D05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0511q.L^A98,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0578580953422349,,,,,,,,,,,,,,,,,,,
0525q.L^J08,0.0197675278065019,-0.0197675278065019,3.0,,0.0159608278751607,,0.4517507058466779,380.9957575146048,0.0082150546580654,106.75758028291024,0.5445974620247087,,,0.0070786210512883,,0.2417169935349691,0.0258702595877566,,,,,0.0075319722479039,0.2785238479416098,,8.783979550216163e-09,,,0.0184149246981295,,0.0633509779350103,,,,,,,,,,-0.0906910418252869,0.2341468034468733,,,,5.531307439267043,114.87100428508052,21.2310059171597,,0.0140491428821507
0557q.L^A01,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0728q.L^J08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0762q.L^J08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0857q.L^J08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0883q.L^J08,,,1.0,,,,,,,,,,,,,,,,,,,,,,6.09412111866512e-08,,,,,,,,,,,,,,,,,,0.0363014813608986,,,,,,
0941q.L^J08,0.0160005898834977,0.0160005898834977,2.0,,,,1.2065457762052203,-3.6950127877237873,,,,,,0.0320011797669959,,1.8292295472597304,0.0966201322556943,,,,,,0.4665241114879816,,9.320394686266765e-08,,,,,,,,,,,,,,,0.0464966788086558,1.743050039714059,,,-0.0288452323909918,2.4287084398977017,35.00921658986182,6.0776,,
0A0M.L^E21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
