,absacc,acc,age,agr,bm,bm_ia,cashdebt,cashpr,cfp,cfp_ia,chatoia,chcsho,chempia,chinv,chpmia,currat,depr,divi,divo,dy,egr,ep,gma,grcapx,herf,hire,invest,lev,lgr,mve_ia,pchcapx_ia,pchcurrat,pchdepr,pchgm_pchsale,pchquick,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pchsaleinv,pctacc,quick,rd_mve,rd_sale,roic,salecash,saleinv,salerec,sgr,sp
0003q.L^J08,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3152270884556911,,,,,,,,,,,,,,,,,,,
0008q.L^H00,0.0309661888609257,-0.0309661888609257,13.0,,,,0.7966196007511985,-202.8796840408056,,,1.099366505544411,,,0.0229237334500492,,0.8662569505414157,0.0871635889832409,,,,,,0.5252489331436688,,1.5126573389840862e-06,,,,,,,,,,,,,,,-0.1189950593924108,0.835601404741006,,,,157.46111111111085,67.64439140811449,8.498650674662674,,
0010q.L^J08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.161222767011536,,,,,,,,,,,,,,,,,,,
0011q.L^J08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0012q.L^J08,0.0861111717347598,0.0861111717347598,2.0,,0.0257323915121031,,0.2996823554842192,923.7063497383848,0.0009965523184144,11.732529708592736,,,,0.0004166729019395,,1.9937329071891527,0.0098454484297365,1.0,,0.0031364036282787,,0.0052639411131291,0.185315489096115,,3.866665992187696e-07,,,0.0176637255651321,,0.9355176833195308,,,,,,,,,,0.8106832320124294,1.992364564530788,,,,8.833135330078083,889.5010365853653,7.401053552276319,,0.0091836311796068
0013q.L^J08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5508966412327765,,,,,,,,,,,,,,,,,,,
0016q.L^J08,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6001506817566844,,,,,,,,,,,,,,,,,,,
0017q.L^J08,0.0272050639665514,0.0272050639665514,12.0,,0.0443522461020316,,0.1267053280570191,191.6499678766168,0.0013386954239168,15.76062143616338,0.2470021757229439,,,0.4054216289898328,,1.6301586100814525,0.0804410306402003,1.0,,0.0017990882852574,,0.0035973978567859,0.1741989070035969,,5.076855347039667e-07,,,0.0316600775566357,,0.6806765770235081,,,,,,,,,,0.6278711787767263,0.6491766901177631,,,,2.9757178715753008,0.8593468850571141,708.2838983050831,,0.0144628770414182
0018q.L^F97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0349638544587958,,,,,,,,,,,,,,,,,,,
0020q.L^J08,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3153822606594496,,,,,,,,,,,,,,,,,,,
0023q.L^J08,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0041q.L^J08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1016614044267624,,,,,,,,,,,,,,,,,,,
0054q.L^J08,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1540420595838479,,,,,,,,,,,,,,,,,,,
0066q.L^J08,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0083q.L^J08,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1825395080970426,,,,,,,,,,,,,,,,,,,
0101q.L^J08,0.0049557443721848,-0.0049557443721848,1.0,,0.0909745637340496,,0.3169915410077234,1575.3458588986368,0.0055927095975431,65.84363940781593,,,,,,0.1000032777213281,-0.5435606060606057,1.0,,0.0032471198511748,,0.0050585358512328,0.0572845289412702,,1.0698345936058145e-08,,,0.0162281387286909,,0.1973543120624292,,,,,,,,,,-0.1055984897646177,0.1000032777213281,,,,12.684265551489831,,185.2290076335874,,0.0072411876839221
0191q.L^H97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0218331219567924,,,,,,,,,,,,,,,,,,,
0267q.L^J08,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0291q.L^J08,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0293q.L^J08,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2962762177199682,,,,,,,,,,,,,,,,,,,
0325q.L^E05,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
