Date,HIGH,LOW,OPEN,CLOSE,COUNT,VOLUME
1996-07-15,200.407487,185.599052,195.471342,189.547968,,166847564.242947
1996-07-16,189.547968,183.13098,187.57351,186.586281,,29321857.441384
1996-07-17,190.535197,184.611823,188.560739,190.041583,,9791768.677784
1996-07-18,191.522426,188.560739,188.560739,191.522426,,2406710.094618
1996-07-19,195.471342,188.067125,193.496884,194.977728,,12145727.080546
1996-07-22,197.4458,191.522426,197.4458,192.509655,,4893219.303728
1996-07-23,195.471342,190.535197,191.522426,192.509655,,4708137.625617
1996-07-24,194.484113,191.522426,192.509655,192.509655,,15579408.627583
1996-07-25,193.496884,191.522426,192.016041,193.00327,,1475972.646671
1996-07-26,194.484113,191.522426,191.522426,193.990499,,5422771.211137
1996-07-29,196.458571,193.496884,195.471342,194.977728,,12368004.789162
1996-07-30,196.458571,194.484113,194.484113,194.73092,,10557698.36583
1996-07-31,195.471342,194.484113,194.484113,195.224535,,6885608.101059
1996-08-01,197.4458,194.484113,195.471342,196.952186,,4361102.641839
1996-08-02,198.433029,196.458571,196.458571,197.692607,,5347792.660062
1996-08-05,198.433029,197.4458,197.4458,197.939415,,4784320.557844
1996-08-06,199.420258,197.4458,197.4458,198.926644,,6420424.237943
1996-08-07,199.420258,197.939415,198.433029,198.186222,,10060345.67461
1996-08-08,198.433029,196.458571,198.433029,197.692607,,1681769.883178
1996-08-09,198.433029,195.471342,195.471342,198.186222,,5478884.83827
1996-08-12,198.433029,197.4458,197.4458,197.692607,,2642868.068098
1996-08-13,197.4458,195.471342,195.471342,197.198993,,3188300.789381
1996-08-14,197.4458,194.484113,196.458571,196.952186,,5647998.589993
1996-08-15,197.4458,195.471342,195.471342,196.952186,,1716041.56685
1996-08-16,197.4458,196.458571,196.458571,196.952186,,2018577.250061
1996-08-19,197.4458,194.484113,196.458571,195.964957,,1111527.315344
1996-08-20,196.458571,195.471342,195.471342,195.964957,,5021501.596894
1996-08-21,197.692607,195.471342,195.471342,195.718149,,2519001.163864
1996-08-22,196.458571,195.471342,195.471342,195.964957,,3701565.695497
1996-08-23,197.4458,195.471342,195.471342,195.964957,,1309200.803461
1996-08-27,196.458571,194.484113,195.471342,195.964957,,1237191.168412
1996-08-28,196.458571,192.509655,195.471342,194.977728,,8709608.408991
1996-08-29,196.458571,192.509655,193.990499,193.496884,,3258419.272529
1996-08-30,196.458571,185.105438,196.458571,193.00327,,3015324.711896
1996-09-02,195.471342,193.00327,193.496884,193.990499,,1565344.00833
1996-09-03,195.471342,193.496884,193.496884,194.484113,,1259301.539967
1996-09-04,195.471342,193.496884,193.496884,193.990499,,1789525.024083
1996-09-05,194.484113,193.496884,193.496884,193.990499,,2251886.846922
1996-09-06,193.496884,192.322081,192.509655,193.00327,,11551131.500391
1996-09-09,195.964957,187.57351,193.496884,193.00327,,8557343.838157
1996-09-10,200.407487,196.458571,197.4458,198.186222,,10654319.311933
1996-09-11,198.926644,196.458571,196.458571,198.433029,,5016141.13848
1996-09-12,202.381945,196.952186,197.939415,201.888331,,6440312.227457
1996-09-13,204.356403,199.420258,202.381945,200.901102,,7282978.923836
1996-09-16,202.381945,198.433029,202.381945,199.913873,,1897021.866254
1996-09-17,200.407487,197.4458,199.420258,197.692607,,7494921.64432
1996-09-18,200.407487,197.4458,197.4458,199.913873,,3503367.506425
1996-09-19,201.888331,199.420258,199.420258,201.888331,,9149639.040182
1996-09-20,202.381945,199.420258,200.901102,201.888331,,14164934.376928
1996-09-23,201.394716,198.433029,199.420258,199.420258,,4190941.514076
1996-09-24,200.407487,197.4458,198.433029,197.939415,,4725769.806195
1996-09-25,199.420258,197.4458,197.4458,198.433029,,6299294.287344
1996-09-26,199.420258,197.4458,199.420258,198.433029,,1938947.295916
1996-09-27,199.420258,197.4458,198.433029,198.433029,,10745688.183795
1996-09-30,200.407487,197.4458,197.939415,198.433029,,6024143.334525
1996-10-01,199.420258,197.4458,197.4458,198.926644,,1302367.5358
1996-10-02,199.420258,195.471342,198.433029,198.926644,,2844030.108516
1996-10-03,199.420258,197.4458,198.433029,198.433029,,2579960.677816
1996-10-04,202.381945,195.471342,198.433029,201.394716,,2793754.032752
1996-10-07,202.381945,199.420258,199.420258,200.901102,,4393233.991303
1996-10-08,203.369174,197.4458,199.420258,202.87556,,7760371.707071
1996-10-09,204.356403,200.407487,201.394716,203.369174,,6244072.044075
1996-10-10,208.305319,202.381945,202.381945,206.824476,,12290615.449911
1996-10-11,213.241464,205.837247,207.31809,212.254235,,13549316.318706
1996-10-14,214.228693,210.279777,211.760621,213.241464,,9090727.683243
1996-10-15,215.215922,212.254235,212.254235,214.228693,,8610487.536326
1996-10-16,215.215922,213.241464,213.241464,214.722308,,14041240.684785
1996-10-17,219.164838,212.254235,212.254235,217.19038,,17294345.08103
1996-10-18,221.139296,216.203151,218.177609,220.645682,,15769235.91183
1996-10-21,222.126525,213.241464,222.126525,220.645682,,9195407.549819
1996-10-22,221.139296,213.241464,220.152067,216.203151,,17832952.638142
1996-10-23,217.19038,213.735079,215.215922,214.4755,,6313232.28957
1996-10-24,217.19038,213.241464,213.735079,215.956344,,5689267.636992
1996-10-25,216.696766,214.228693,215.709537,215.462729,,6972243.52202
