Instrument,TR.ACCOUNTSPAYABLE,TR.ACCOUNTSPAYABLE.CALCDATE,TR.ACCTSRECEIVTRADENET,TR.ACCTSRECEIVTRADENET.CALCDATE,TR.ADVERTISINGEXPENSE,TR.ADVERTISINGEXPENSE.CALCDATE,TR.BACKLOGVALUEACTUAL,TR.BACKLOGVALUEACTUAL.CALCDATE,TR.CAPITALEXPENDITURES,TR.CAPITALEXPENDITURES.CALCDATE,TR.CAPITALLEASEOBLIGATIONS,TR.CAPITALLEASEOBLIGATIONS.CALCDATE,TR.CASHANDSTINVESTMENTS,TR.CASHANDSTINVESTMENTS.CALCDATE,TR.CASHFROMOPERATINGACT,TR.CASHFROMOPERATINGACT.CALCDATE,TR.COSTOFREVENUETOTAL,TR.COSTOFREVENUETOTAL.CALCDATE,TR.DEFERREDREVENUECURRENT,TR.DEFERREDREVENUECURRENT.CALCDATE,TR.DEFERREDREVENUELT,TR.DEFERREDREVENUELT.CALCDATE,TR.DEPRDEPLETIONANDAMORT,TR.DEPRDEPLETIONANDAMORT.CALCDATE,TR.EBITACTVALUE,TR.EBITACTVALUE.CALCDATE,TR.EBITDAACTVALUE,TR.EBITDAACTVALUE.CALCDATE,TR.EMPLOYEES,TR.EMPLOYEES.CALCDATE,TR.GOODWILLNET,TR.GOODWILLNET.CALCDATE,TR.GROSSDIVIDENDSCMNSTOCK,TR.GROSSDIVIDENDSCMNSTOCK.CALCDATE,TR.INCOMETAXESPAYABLE,TR.INCOMETAXESPAYABLE.CALCDATE,TR.INTEXPENSENETNONOPER,TR.INTEXPENSENETNONOPER.CALCDATE,TR.INTANGIBLESNET,TR.INTANGIBLESNET.CALCDATE,TR.INTERESTINCOMENONOPERATING,TR.INTERESTINCOMENONOPERATING.CALCDATE,TR.INVENTORYACTVALUE,TR.INVENTORYACTVALUE.CALCDATE,TR.ISSUANCERETIREMENTOFSTOCKNET,TR.ISSUANCERETIREMENTOFSTOCKNET.CALCDATE,TR.LEASEEXPENSETOTAL,TR.LEASEEXPENSETOTAL.CALCDATE,TR.MINORITYINTERESTBSSTMT,TR.MINORITYINTERESTBSSTMT.CALCDATE,TR.NETINCOME,TR.NETINCOME.CALCDATE,TR.NETINCOMEBEFOREEXTRAITEMS,TR.NETINCOMEBEFOREEXTRAITEMS.CALCDATE,TR.NETINCOMEBEFORETAXES,TR.NETINCOMEBEFORETAXES.CALCDATE,TR.OTHERCURRENTASSETS,TR.OTHERCURRENTASSETS.CALCDATE,TR.OTHERCURRENTLIABTOTAL,TR.OTHERCURRENTLIABTOTAL.CALCDATE,TR.OTHERLTASSETSTOTAL,TR.OTHERLTASSETSTOTAL.CALCDATE,TR.OTHERLIABILITIESTOTAL,TR.OTHERLIABILITIESTOTAL.CALCDATE,TR.OTHERNONOPERATINGINCOME,TR.OTHERNONOPERATINGINCOME.CALCDATE,TR.PPTYPLANTEQPMTTTLGROSS,TR.PPTYPLANTEQPMTTTLGROSS.CALCDATE,TR.PROPERTYPLANTEQUIPMENTTOTALNET,TR.PROPERTYPLANTEQUIPMENTTOTALNET.CALCDATE,TR.RECEIVABLESOTHER,TR.RECEIVABLESOTHER.CALCDATE,TR.REDEEMABLEPREFERREDTTL,TR.REDEEMABLEPREFERREDTTL.CALCDATE,TR.RESEARCHANDDEVELOPMENT,TR.RESEARCHANDDEVELOPMENT.CALCDATE,TR.REVENUE,TR.REVENUE.CALCDATE,TR.RIGHTOFUSEASSETSCAPLEASEGROSSSUPP,TR.RIGHTOFUSEASSETSCAPLEASEGROSSSUPP.CALCDATE,TR.RIGHTOFUSEASSETSOPERLEASEGROSSSUPP,TR.RIGHTOFUSEASSETSOPERLEASEGROSSSUPP.CALCDATE,TR.SGAEXPENSETOTAL,TR.SGAEXPENSETOTAL.CALCDATE,TR.SPECIALITEMSMM,TR.SPECIALITEMSMM.CALCDATE,TR.TAXCURDOM,TR.TAXCURDOM.CALCDATE,TR.TAXDEFTOT,TR.TAXDEFTOT.CALCDATE,TR.TAXOTHINCTOT,TR.TAXOTHINCTOT.CALCDATE,TR.TOTALASSETSREPORTED,TR.TOTALASSETSREPORTED.CALCDATE,TR.TOTALCURRLIABILITIES,TR.TOTALCURRLIABILITIES.CALCDATE,TR.TOTALCURRENTASSETS,TR.TOTALCURRENTASSETS.CALCDATE,TR.TOTALDEBTOUTSTANDING,TR.TOTALDEBTOUTSTANDING.CALCDATE,TR.TOTALEQUITY,TR.TOTALEQUITY.CALCDATE,TR.TOTALINVENTORY,TR.TOTALINVENTORY.CALCDATE,TR.TOTALLIABILITIES,TR.TOTALLIABILITIES.CALCDATE,TR.TOTALLONGTERMDEBT,TR.TOTALLONGTERMDEBT.CALCDATE,TR.TTLPREFERREDSHARESOUT,TR.TTLPREFERREDSHARESOUT.CALCDATE,TR.WARRANTSCONVERTED,TR.WARRANTSCONVERTED.CALCDATE
FEV.L,,,,1993-12-31,,,,,,,,,,1993-12-31,,1993-12-31,,1993-12-31,,,,,,,,,,,,1993-12-31,,,,1993-12-31,,1993-12-31,,,,,,,,,,1993-12-31,,,,,,1993-12-31,,1993-12-31,,1993-12-31,,,,1993-12-31,,,,,,,,,,,,1993-12-31,,,,,,1993-12-31,,,,,,,,,,1993-12-31,,,,1993-12-31,,1993-12-31,,1993-12-31,,1993-12-31,,1993-12-31,,1993-12-31,,,,1993-12-31,,1993-12-31,,,,1993-12-31
FEV.L,,,2164000.0,1995-03-07,,,,,,,,,3872000.0,1995-03-07,207000.0,1995-03-07,2023000.0,1995-03-07,,,,,,,,,,,0.0,1995-03-07,,,156000.0,1995-03-07,39000.0,1995-03-07,,,,,,,,,17706000.0,1995-03-07,,,,,257000.0,1995-03-07,257000.0,1995-03-07,563000.0,1995-03-07,,,1596000.0,1995-03-07,,,,,,,,,,,348000.0,1995-03-07,,,,,2555000.0,1995-03-07,,,,,,,,,,1995-03-07,,,,1995-03-07,112900000.0,1995-03-07,1977000.0,1995-03-07,6384000.0,1995-03-07,20514000.0,1995-03-07,90409000.0,1995-03-07,,,22491000.0,1995-03-07,20514000.0,1995-03-07,,,70000.0,1995-03-07
FEV.L,,,1802000.0,1996-03-04,,,,,,,,,4676000.0,1996-03-04,772000.0,1996-03-04,2039000.0,1996-03-04,,,,,,,,,,,0.0,1996-03-04,,,313000.0,1996-03-04,72000.0,1996-03-04,,,,,,,,,34000.0,1996-03-04,,,,,22644000.0,1996-03-04,22644000.0,1996-03-04,23079000.0,1996-03-04,,,2676000.0,1996-03-04,,,,,,,,,,,437000.0,1996-03-04,,,,,26071000.0,1996-03-04,,,,,,,,,,1996-03-04,,,,1996-03-04,140609000.0,1996-03-04,3190000.0,1996-03-04,6915000.0,1996-03-04,24645000.0,1996-03-04,112774000.0,1996-03-04,,,27835000.0,1996-03-04,24645000.0,1996-03-04,,,34000.0,1996-03-04
FEV.L,,,437000.0,1997-03-03,,,,,,,,,2329000.0,1997-03-03,-59000.0,1997-03-03,2413000.0,1997-03-03,,,,,,,,,,,0.0,1997-03-03,,,343000.0,1997-03-03,86000.0,1997-03-03,,,,,,,,,799000.0,1997-03-03,,,,,17178000.0,1997-03-03,17178000.0,1997-03-03,17600000.0,1997-03-03,,,651000.0,1997-03-03,,,,,,,,,,,1074000.0,1997-03-03,,,,,22181000.0,1997-03-03,,,,,,,,,,1997-03-03,,,,1997-03-03,168303000.0,1997-03-03,1313000.0,1997-03-03,3840000.0,1997-03-03,26226000.0,1997-03-03,140764000.0,1997-03-03,,,27539000.0,1997-03-03,26226000.0,1997-03-03,,,228000.0,1997-03-03
FEV.L,,,3011000.0,1998-02-23,,,,,,,,,1797000.0,1998-02-23,232000.0,1998-02-23,3149000.0,1998-02-23,,,,,,,,,,,0.0,1998-02-23,,,345000.0,1998-02-23,172000.0,1998-02-23,,,,,,,,,-480000.0,1998-02-23,,,,,40822000.0,1998-02-23,40822000.0,1998-02-23,41301000.0,1998-02-23,,,2270000.0,1998-02-23,,,,,,,,,,,1353000.0,1998-02-23,,,,,54112000.0,1998-02-23,,,,,,,,,322000.0,1998-02-23,,,479000.0,1998-02-23,223601000.0,1998-02-23,3138000.0,1998-02-23,6161000.0,1998-02-23,39035000.0,1998-02-23,181428000.0,1998-02-23,,,42173000.0,1998-02-23,39035000.0,1998-02-23,,,-526000.0,1998-02-23
FEV.L,,,78000.0,1999-03-11,,,,,,,,,2561000.0,1999-03-11,781000.0,1999-03-11,3624000.0,1999-03-11,,,,,,,,,,,0.0,1999-03-11,,,347000.0,1999-03-11,0.0,1999-03-11,,,,,,,,,-4407000.0,1999-03-11,,,,,34548000.0,1999-03-11,34548000.0,1999-03-11,35195000.0,1999-03-11,,,532000.0,1999-03-11,,,,,,,,,,,1545000.0,1999-03-11,,,,,50336000.0,1999-03-11,,,,,,,,,426000.0,1999-03-11,,,647000.0,1999-03-11,267588000.0,1999-03-11,1876000.0,1999-03-11,4184000.0,1999-03-11,50486000.0,1999-03-11,215226000.0,1999-03-11,,,52362000.0,1999-03-11,50486000.0,1999-03-11,,,-4498000.0,1999-03-11
FSTP.L,,,,1998-03-31,,,,,,1998-03-31,,1998-03-31,,1998-03-31,,1998-03-31,,1998-03-31,,,,,,1998-03-31,,,,,,1998-03-31,,,,1998-03-31,,1998-03-31,,,,,,,,,,1998-03-31,,,,,,1998-03-31,,1998-03-31,,1998-03-31,,,,1998-03-31,,,,,,,,1998-03-31,,1998-03-31,,1998-03-31,,,,,,1998-03-31,,,,,,1998-03-31,,1998-03-31,,,,,,,,1998-03-31,,1998-03-31,,1998-03-31,,1998-03-31,,1998-03-31,,1998-03-31,,1998-03-31,,1998-03-31,,,,
FSTP.L,,,1130000.0,1999-06-29,,,,,-108000.0,1999-06-29,0.0,1999-06-29,942000.0,1999-06-29,475000.0,1999-06-29,5971000.0,1999-06-29,,,,,312000.0,1999-06-29,,,,,42.0,1999-06-29,,,0.0,1999-06-29,10000.0,1999-06-29,,,,,,,,,0.0,1999-06-29,,,,,-21000.0,1999-06-29,-21000.0,1999-06-29,-11000.0,1999-06-29,,,112000.0,1999-06-29,,,,,,,542000.0,1999-06-29,290000.0,1999-06-29,276000.0,1999-06-29,,,,,7086000.0,1999-06-29,,,,,791000.0,1999-06-29,-297000.0,1999-06-29,,,,,,,2920000.0,1999-06-29,658000.0,1999-06-29,2392000.0,1999-06-29,0.0,1999-06-29,2262000.0,1999-06-29,3000.0,1999-06-29,658000.0,1999-06-29,0.0,1999-06-29,,,,
NBB.L,,1998-07-31,,1998-07-31,,,,,,1998-07-31,,1998-07-31,,1998-07-31,,1998-07-31,,1998-07-31,,,,1998-07-31,,1998-07-31,,,,,,1998-07-31,,,,1998-07-31,,1998-07-31,,1998-07-31,,1998-07-31,,1998-07-31,,,,1998-07-31,,,,1998-07-31,,1998-07-31,,1998-07-31,,1998-07-31,,,,1998-07-31,,,,1998-07-31,,,,1998-07-31,,1998-07-31,,1998-07-31,,,,,,1998-07-31,,,,,,1998-07-31,,1998-07-31,,,,,,,,1998-07-31,,1998-07-31,,1998-07-31,,1998-07-31,,1998-07-31,,1998-07-31,,1998-07-31,,1998-07-31,,,,
NBB.L,1952000.0,1999-10-27,769000.0,1999-10-27,,,,,-500000.0,1999-10-27,271000.0,1999-10-27,8000.0,1999-10-27,-135000.0,1999-10-27,14491000.0,1999-10-27,,,0.0,1999-10-27,668000.0,1999-10-27,,,,,225.0,1999-10-27,,,0.0,1999-10-27,54000.0,1999-10-27,-297000.0,1999-10-27,1056000.0,1999-10-27,42000.0,1999-10-27,,,0.0,1999-10-27,,,91000.0,1999-10-27,-564000.0,1999-10-27,-564000.0,1999-10-27,-451000.0,1999-10-27,,,168000.0,1999-10-27,,,29000.0,1999-10-27,,,5556000.0,1999-10-27,4322000.0,1999-10-27,23000.0,1999-10-27,,,,,17168000.0,1999-10-27,,,,,3029000.0,1999-10-27,156000.0,1999-10-27,,,,,,,8357000.0,1999-10-27,3749000.0,1999-10-27,2979000.0,1999-10-27,3403000.0,1999-10-27,1978000.0,1999-10-27,2089000.0,1999-10-27,6379000.0,1999-10-27,2510000.0,1999-10-27,,,,
