Instrument,TR.ACCOUNTSPAYABLE,TR.ACCOUNTSPAYABLE.CALCDATE,TR.ACCTSRECEIVTRADENET,TR.ACCTSRECEIVTRADENET.CALCDATE,TR.ADVERTISINGEXPENSE,TR.ADVERTISINGEXPENSE.CALCDATE,TR.BACKLOGVALUEACTUAL,TR.BACKLOGVALUEACTUAL.CALCDATE,TR.CAPITALEXPENDITURES,TR.CAPITALEXPENDITURES.CALCDATE,TR.CAPITALLEASEOBLIGATIONS,TR.CAPITALLEASEOBLIGATIONS.CALCDATE,TR.CASHANDSTINVESTMENTS,TR.CASHANDSTINVESTMENTS.CALCDATE,TR.CASHFROMOPERATINGACT,TR.CASHFROMOPERATINGACT.CALCDATE,TR.COSTOFREVENUETOTAL,TR.COSTOFREVENUETOTAL.CALCDATE,TR.DEFERREDREVENUECURRENT,TR.DEFERREDREVENUECURRENT.CALCDATE,TR.DEFERREDREVENUELT,TR.DEFERREDREVENUELT.CALCDATE,TR.DEPRDEPLETIONANDAMORT,TR.DEPRDEPLETIONANDAMORT.CALCDATE,TR.EBITACTVALUE,TR.EBITACTVALUE.CALCDATE,TR.EBITDAACTVALUE,TR.EBITDAACTVALUE.CALCDATE,TR.EMPLOYEES,TR.EMPLOYEES.CALCDATE,TR.GOODWILLNET,TR.GOODWILLNET.CALCDATE,TR.GROSSDIVIDENDSCMNSTOCK,TR.GROSSDIVIDENDSCMNSTOCK.CALCDATE,TR.INCOMETAXESPAYABLE,TR.INCOMETAXESPAYABLE.CALCDATE,TR.INTEXPENSENETNONOPER,TR.INTEXPENSENETNONOPER.CALCDATE,TR.INTANGIBLESNET,TR.INTANGIBLESNET.CALCDATE,TR.INTERESTINCOMENONOPERATING,TR.INTERESTINCOMENONOPERATING.CALCDATE,TR.INVENTORYACTVALUE,TR.INVENTORYACTVALUE.CALCDATE,TR.ISSUANCERETIREMENTOFSTOCKNET,TR.ISSUANCERETIREMENTOFSTOCKNET.CALCDATE,TR.LEASEEXPENSETOTAL,TR.LEASEEXPENSETOTAL.CALCDATE,TR.MINORITYINTERESTBSSTMT,TR.MINORITYINTERESTBSSTMT.CALCDATE,TR.NETINCOME,TR.NETINCOME.CALCDATE,TR.NETINCOMEBEFOREEXTRAITEMS,TR.NETINCOMEBEFOREEXTRAITEMS.CALCDATE,TR.NETINCOMEBEFORETAXES,TR.NETINCOMEBEFORETAXES.CALCDATE,TR.OTHERCURRENTASSETS,TR.OTHERCURRENTASSETS.CALCDATE,TR.OTHERCURRENTLIABTOTAL,TR.OTHERCURRENTLIABTOTAL.CALCDATE,TR.OTHERLTASSETSTOTAL,TR.OTHERLTASSETSTOTAL.CALCDATE,TR.OTHERLIABILITIESTOTAL,TR.OTHERLIABILITIESTOTAL.CALCDATE,TR.OTHERNONOPERATINGINCOME,TR.OTHERNONOPERATINGINCOME.CALCDATE,TR.PPTYPLANTEQPMTTTLGROSS,TR.PPTYPLANTEQPMTTTLGROSS.CALCDATE,TR.PROPERTYPLANTEQUIPMENTTOTALNET,TR.PROPERTYPLANTEQUIPMENTTOTALNET.CALCDATE,TR.RECEIVABLESOTHER,TR.RECEIVABLESOTHER.CALCDATE,TR.REDEEMABLEPREFERREDTTL,TR.REDEEMABLEPREFERREDTTL.CALCDATE,TR.RESEARCHANDDEVELOPMENT,TR.RESEARCHANDDEVELOPMENT.CALCDATE,TR.REVENUE,TR.REVENUE.CALCDATE,TR.RIGHTOFUSEASSETSCAPLEASEGROSSSUPP,TR.RIGHTOFUSEASSETSCAPLEASEGROSSSUPP.CALCDATE,TR.RIGHTOFUSEASSETSOPERLEASEGROSSSUPP,TR.RIGHTOFUSEASSETSOPERLEASEGROSSSUPP.CALCDATE,TR.SGAEXPENSETOTAL,TR.SGAEXPENSETOTAL.CALCDATE,TR.SPECIALITEMSMM,TR.SPECIALITEMSMM.CALCDATE,TR.TAXCURDOM,TR.TAXCURDOM.CALCDATE,TR.TAXDEFTOT,TR.TAXDEFTOT.CALCDATE,TR.TAXOTHINCTOT,TR.TAXOTHINCTOT.CALCDATE,TR.TOTALASSETSREPORTED,TR.TOTALASSETSREPORTED.CALCDATE,TR.TOTALCURRLIABILITIES,TR.TOTALCURRLIABILITIES.CALCDATE,TR.TOTALCURRENTASSETS,TR.TOTALCURRENTASSETS.CALCDATE,TR.TOTALDEBTOUTSTANDING,TR.TOTALDEBTOUTSTANDING.CALCDATE,TR.TOTALEQUITY,TR.TOTALEQUITY.CALCDATE,TR.TOTALINVENTORY,TR.TOTALINVENTORY.CALCDATE,TR.TOTALLIABILITIES,TR.TOTALLIABILITIES.CALCDATE,TR.TOTALLONGTERMDEBT,TR.TOTALLONGTERMDEBT.CALCDATE,TR.TTLPREFERREDSHARESOUT,TR.TTLPREFERREDSHARESOUT.CALCDATE,TR.WARRANTSCONVERTED,TR.WARRANTSCONVERTED.CALCDATE
WHL.L^B13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WGN.L^D10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFDa.L^B98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WEST.L^D11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDT.L^C00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDL.L^C00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WCRX.L^A05,,1996-09-30,,1996-09-30,,,,,,1996-09-30,,1996-09-30,,1996-09-30,,1996-09-30,,1996-09-30,,,,,,1996-09-30,,,,,,1996-09-30,,1996-09-30,,1996-09-30,,1996-09-30,,1996-09-30,,1996-09-30,,,,,,1996-09-30,,,,1996-09-30,,1996-09-30,,1996-09-30,,1996-09-30,,1996-09-30,,1996-09-30,,,,1996-09-30,,,,1996-09-30,,1996-09-30,,1996-09-30,,,,,,1996-09-30,,,,,,1996-09-30,,1996-09-30,,,,,,,,1996-09-30,,1996-09-30,,1996-09-30,,1996-09-30,,1996-09-30,,1996-09-30,,1996-09-30,,1996-09-30,,,,
WCRX.L^A05,2663000.06965,1997-12-10,7404999.81955,1997-12-10,,,,,-25513003.8759,1997-12-10,26000.1274,1997-12-10,22250999.017,1997-12-10,6811205.1918,1997-12-10,20008735.24875,1997-12-10,,,,,1363452.243306,1997-12-10,,,,,651,1997-12-10,,1997-12-10,449101.70615,1997-12-10,3045000.0873,1997-12-10,-351207.53055,1997-12-10,434000.27245,1997-12-10,,,,,32194024.0991416,1997-12-10,,,,1997-12-10,8493569.4304,1997-12-10,8493569.4304,1997-12-10,11468740.9926,1997-12-10,110999.92585,1997-12-10,6143999.82115,1997-12-10,,,5949999.4886,1997-12-10,,,47181998.18695,1997-12-10,40834997.98915,1997-12-10,1191999.6603,1997-12-10,,,,,39613783.10535,1997-12-10,,,,,9584533.36695,1997-12-10,285608.4266685,1997-12-10,,,,,,,76980996.4881,1997-12-10,10448999.2839,1997-12-10,35711998.2265,1997-12-10,11657999.64555,1997-12-10,49533997.9688,1997-12-10,4337999.62445,1997-12-10,27446998.5193,1997-12-10,11047999.7468,1997-12-10,,,,
WCRX.L^A05,4103999.73227,1998-09-30,10438999.8073,1998-09-30,,,,,-18471671.99659,1998-09-30,307000.1348,1998-09-30,16212999.71273,1998-09-30,11597722.14912,1998-09-30,22712652.25398,1998-09-30,,,,,1975944.33220093,1998-09-30,,,,,788,1998-09-30,0.0,1998-09-30,1494125.23021,1998-09-30,3958999.70313,1998-09-30,-913996.14674,1998-09-30,400999.93438,1998-09-30,,,,,0.0,1998-09-30,,,11999.81153,1998-09-30,8090664.30982,1998-09-30,8090664.30982,1998-09-30,11587014.95114,1998-09-30,266999.78155,1998-09-30,7317000.06119,1998-09-30,,,7016000.1266,1998-09-30,,,65470999.9744,1998-09-30,57153999.91531,1998-09-30,1247999.83249,1998-09-30,,,,,47565748.29097,1998-09-30,,,,,12457209.45968,1998-09-30,-2658277.81858684,1998-09-30,,,,,,,90980999.86194,1998-09-30,17317000.04019,1998-09-30,33426000.01225,1998-09-30,12161000.14524,1998-09-30,56215000.08806,1998-09-30,4810999.86623,1998-09-30,34765999.77388,1998-09-30,10420999.79556,1998-09-30,,,,
WCRX.L^A05,7124998.86626,1999-11-19,14456997.81691,1999-11-19,,,,,-10580966.14619,1999-11-19,192999.9819,1999-11-19,6350999.1842,1999-11-19,9903839.81543,1999-11-19,32183772.66038,1999-11-19,,,,,3690091.17903272,1999-11-19,,,,,1029,1999-11-19,34871995.10652,1999-11-19,1892988.57715,1999-11-19,4202999.4171,1999-11-19,-1196091.75345,1999-11-19,464999.97841,1999-11-19,,,,,0.0,1999-11-19,,,30999.83667,1999-11-19,13829196.33447,1999-11-19,13829196.33447,1999-11-19,18193449.78319,1999-11-19,0.0,1999-11-19,9509998.67719,1999-11-19,,,16923997.88123,1999-11-19,,,76518989.5525,1999-11-19,65172991.05064,1999-11-19,657999.96031,1999-11-19,,,,,66239775.66954,1999-11-19,,,,,16158116.20665,1999-11-19,-698873.41646232,1999-11-19,,,,,,,131515981.73362,1999-11-19,27111996.49169,1999-11-19,31005995.59805,1999-11-19,28206996.22543,1999-11-19,68121990.82755,1999-11-19,8828998.50514,1999-11-19,63393991.51316,1999-11-19,19326997.30357,1999-11-19,,,,
