Instrument,TR.ACCOUNTSPAYABLE,TR.ACCOUNTSPAYABLE.CALCDATE,TR.ACCTSRECEIVTRADENET,TR.ACCTSRECEIVTRADENET.CALCDATE,TR.ADVERTISINGEXPENSE,TR.ADVERTISINGEXPENSE.CALCDATE,TR.BACKLOGVALUEACTUAL,TR.BACKLOGVALUEACTUAL.CALCDATE,TR.CAPITALEXPENDITURES,TR.CAPITALEXPENDITURES.CALCDATE,TR.CAPITALLEASEOBLIGATIONS,TR.CAPITALLEASEOBLIGATIONS.CALCDATE,TR.CASHANDSTINVESTMENTS,TR.CASHANDSTINVESTMENTS.CALCDATE,TR.CASHFROMOPERATINGACT,TR.CASHFROMOPERATINGACT.CALCDATE,TR.COSTOFREVENUETOTAL,TR.COSTOFREVENUETOTAL.CALCDATE,TR.DEFERREDREVENUECURRENT,TR.DEFERREDREVENUECURRENT.CALCDATE,TR.DEFERREDREVENUELT,TR.DEFERREDREVENUELT.CALCDATE,TR.DEPRDEPLETIONANDAMORT,TR.DEPRDEPLETIONANDAMORT.CALCDATE,TR.EBITACTVALUE,TR.EBITACTVALUE.CALCDATE,TR.EBITDAACTVALUE,TR.EBITDAACTVALUE.CALCDATE,TR.EMPLOYEES,TR.EMPLOYEES.CALCDATE,TR.GOODWILLNET,TR.GOODWILLNET.CALCDATE,TR.GROSSDIVIDENDSCMNSTOCK,TR.GROSSDIVIDENDSCMNSTOCK.CALCDATE,TR.INCOMETAXESPAYABLE,TR.INCOMETAXESPAYABLE.CALCDATE,TR.INTEXPENSENETNONOPER,TR.INTEXPENSENETNONOPER.CALCDATE,TR.INTANGIBLESNET,TR.INTANGIBLESNET.CALCDATE,TR.INTERESTINCOMENONOPERATING,TR.INTERESTINCOMENONOPERATING.CALCDATE,TR.INVENTORYACTVALUE,TR.INVENTORYACTVALUE.CALCDATE,TR.ISSUANCERETIREMENTOFSTOCKNET,TR.ISSUANCERETIREMENTOFSTOCKNET.CALCDATE,TR.LEASEEXPENSETOTAL,TR.LEASEEXPENSETOTAL.CALCDATE,TR.MINORITYINTERESTBSSTMT,TR.MINORITYINTERESTBSSTMT.CALCDATE,TR.NETINCOME,TR.NETINCOME.CALCDATE,TR.NETINCOMEBEFOREEXTRAITEMS,TR.NETINCOMEBEFOREEXTRAITEMS.CALCDATE,TR.NETINCOMEBEFORETAXES,TR.NETINCOMEBEFORETAXES.CALCDATE,TR.OTHERCURRENTASSETS,TR.OTHERCURRENTASSETS.CALCDATE,TR.OTHERCURRENTLIABTOTAL,TR.OTHERCURRENTLIABTOTAL.CALCDATE,TR.OTHERLTASSETSTOTAL,TR.OTHERLTASSETSTOTAL.CALCDATE,TR.OTHERLIABILITIESTOTAL,TR.OTHERLIABILITIESTOTAL.CALCDATE,TR.OTHERNONOPERATINGINCOME,TR.OTHERNONOPERATINGINCOME.CALCDATE,TR.PPTYPLANTEQPMTTTLGROSS,TR.PPTYPLANTEQPMTTTLGROSS.CALCDATE,TR.PROPERTYPLANTEQUIPMENTTOTALNET,TR.PROPERTYPLANTEQUIPMENTTOTALNET.CALCDATE,TR.RECEIVABLESOTHER,TR.RECEIVABLESOTHER.CALCDATE,TR.REDEEMABLEPREFERREDTTL,TR.REDEEMABLEPREFERREDTTL.CALCDATE,TR.RESEARCHANDDEVELOPMENT,TR.RESEARCHANDDEVELOPMENT.CALCDATE,TR.REVENUE,TR.REVENUE.CALCDATE,TR.RIGHTOFUSEASSETSCAPLEASEGROSSSUPP,TR.RIGHTOFUSEASSETSCAPLEASEGROSSSUPP.CALCDATE,TR.RIGHTOFUSEASSETSOPERLEASEGROSSSUPP,TR.RIGHTOFUSEASSETSOPERLEASEGROSSSUPP.CALCDATE,TR.SGAEXPENSETOTAL,TR.SGAEXPENSETOTAL.CALCDATE,TR.SPECIALITEMSMM,TR.SPECIALITEMSMM.CALCDATE,TR.TAXCURDOM,TR.TAXCURDOM.CALCDATE,TR.TAXDEFTOT,TR.TAXDEFTOT.CALCDATE,TR.TAXOTHINCTOT,TR.TAXOTHINCTOT.CALCDATE,TR.TOTALASSETSREPORTED,TR.TOTALASSETSREPORTED.CALCDATE,TR.TOTALCURRLIABILITIES,TR.TOTALCURRLIABILITIES.CALCDATE,TR.TOTALCURRENTASSETS,TR.TOTALCURRENTASSETS.CALCDATE,TR.TOTALDEBTOUTSTANDING,TR.TOTALDEBTOUTSTANDING.CALCDATE,TR.TOTALEQUITY,TR.TOTALEQUITY.CALCDATE,TR.TOTALINVENTORY,TR.TOTALINVENTORY.CALCDATE,TR.TOTALLIABILITIES,TR.TOTALLIABILITIES.CALCDATE,TR.TOTALLONGTERMDEBT,TR.TOTALLONGTERMDEBT.CALCDATE,TR.TTLPREFERREDSHARESOUT,TR.TTLPREFERREDSHARESOUT.CALCDATE,TR.WARRANTSCONVERTED,TR.WARRANTSCONVERTED.CALCDATE
AVN.L^I19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVM.L^G20,2115999.4401,1998-09-21,529999.7976,1998-09-21,,,,,-4740583.57227,1998-09-21,,,982999.9179,1998-09-21,3671522.65935,1998-09-21,36078110.61309,1998-09-21,,,,,6058992.85765956,1998-09-21,,,,,389,1998-09-21,,,0.0,1998-09-21,1000.23651,1998-09-21,-2479750.12467,1998-09-21,4712999.04621,1998-09-21,295488.87732,1998-09-21,,,4880964.43415763,1998-09-21,,,1627999.41213,1998-09-21,-10576734.62391,1998-09-21,-10576734.62391,1998-09-21,-10692573.73002,1998-09-21,,,4074998.81607,1998-09-21,,,4211998.93296,1998-09-21,,,74303981.91216,1998-09-21,37520990.93925,1998-09-21,820999.86696,1998-09-21,,,,,37457385.94143,1998-09-21,,,,,2696703.99453,1998-09-21,-3881603.654838,1998-09-21,,,,,,,54483986.36772,1998-09-21,16155995.8833,1998-09-21,11756996.96535,1998-09-21,17929995.7473,1998-09-21,20407994.71074,1998-09-21,8152997.7438,1998-09-21,34075991.65698,1998-09-21,12079996.83072,1998-09-21,,,,
AVM.L^G20,2467999.29426,1999-03-31,629999.92451,1999-03-31,,,,,-2613018.73762,1999-03-31,,,1673999.33815,1999-03-31,-6557701.33928,1999-03-31,24564428.55565,1999-03-31,,,,,4277342.14344976,1999-03-31,,,,,389,1999-03-31,,,0.0,1999-03-31,0.0,1999-03-31,-1140693.11696,1999-03-31,309999.92343,1999-03-31,177623.85673,1999-03-31,,,17329088.0216024,1999-03-31,,,-96999.82181,1999-03-31,-20449309.36201,1999-03-31,-20449309.36201,1999-03-31,-22218358.80177,1999-03-31,,,205000.0395,1999-03-31,,,3218999.22694,1999-03-31,,,63883980.68736,1999-03-31,28137991.23119,1999-03-31,795999.97164,1999-03-31,,,,,17328061.28218,1999-03-31,,,,,2915902.80325,1999-03-31,-11103019.1885061,1999-03-31,,,,,,,37686988.69432,1999-03-31,5227998.37218,1999-03-31,9238996.91877,1999-03-31,12290996.40128,1999-03-31,18073994.42606,1999-03-31,4953998.72829,1999-03-31,19612994.26826,1999-03-31,11262996.49095,1999-03-31,,,,
AVESq.L^H96,,,,,,,,,,,,,,,,,,,,,,,,,,1993-03-31,,1993-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVESq.L^H96,,,,,,,,,,,,,,,,,,,,,,,,,,1996-03-31,,1996-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVESq.L^H96,,,,,,,,,,,,,,,,,,,,,,,,,,1997-06-05,,1997-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVESq.L^H96,,,,,,,,,,,,,,,,,,,,,,,,,-72137842.8184282,1998-06-08,-35993463.4146341,1998-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVESq.L^H96,,,,,,,,,,,,,,,,,,,,,,,,,-42417342.5597488,1999-05-28,,1999-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVEPq.L^H04,,1991-03-31,,1991-03-31,,,,,-1354303752.58814,1991-03-31,,,,1991-03-31,924506399.258814,1991-03-31,5353165931.60754,1991-03-31,,,,,619788125.006184,1991-03-31,,,,,,1991-03-31,,,,1991-03-31,,,,,,1991-03-31,,,,,485004694.898604,1991-03-31,,,,1991-03-31,209399513.33807,1991-03-31,209399513.33807,1991-03-31,405212858.457502,1991-03-31,,,,1991-03-31,,1991-03-31,,1991-03-31,-86692692.4427439,1991-03-31,,1991-03-31,,1991-03-31,,,,,,,8454801874.5373,1991-03-31,,,,,1898397441.72506,1991-03-31,-179423702.158952,1991-03-31,,,,,,,,1991-03-31,,1991-03-31,,1991-03-31,,1991-03-31,,1991-03-31,,1991-03-31,,1991-03-31,,1991-03-31,,,,
AVEPq.L^H04,864826022.895898,1992-03-30,1295545439.47905,1992-03-30,,,,,-957154259.073666,1992-03-30,,,473878769.589325,1992-03-30,789652263.735774,1992-03-30,6167416912.49008,1992-03-30,,,,,715461963.13668,1992-03-30,,,,,,1992-03-30,,,,1992-03-30,,,,,2595789238.9056,1992-03-30,,,,,147178873.601964,1992-03-30,,,,1992-03-30,178646942.190119,1992-03-30,178646942.190119,1992-03-30,483603282.038818,1992-03-30,,,1822089546.15439,1992-03-30,246281472.597265,1992-03-30,2654464106.15704,1992-03-30,-201701685.188355,1992-03-30,7832384560.86502,1992-03-30,3830911584.176,1992-03-30,,,,,,,9158196179.5408,1992-03-30,,,,,2147369024.38068,1992-03-30,-158105293.320176,1992-03-30,,,,,,,12378867291.4649,1992-03-30,4451204361.43185,1992-03-30,4670169787.82267,1992-03-30,4088447267.81032,1992-03-30,2757609496.63255,1992-03-30,1718397834.75474,1992-03-30,9621257794.83238,1992-03-30,2324158475.42876,1992-03-30,,,,
