Instrument,TR.ACCOUNTSPAYABLE,TR.ACCOUNTSPAYABLE.CALCDATE,TR.ACCTSRECEIVTRADENET,TR.ACCTSRECEIVTRADENET.CALCDATE,TR.ADVERTISINGEXPENSE,TR.ADVERTISINGEXPENSE.CALCDATE,TR.BACKLOGVALUEACTUAL,TR.BACKLOGVALUEACTUAL.CALCDATE,TR.CAPITALEXPENDITURES,TR.CAPITALEXPENDITURES.CALCDATE,TR.CAPITALLEASEOBLIGATIONS,TR.CAPITALLEASEOBLIGATIONS.CALCDATE,TR.CASHANDSTINVESTMENTS,TR.CASHANDSTINVESTMENTS.CALCDATE,TR.CASHFROMOPERATINGACT,TR.CASHFROMOPERATINGACT.CALCDATE,TR.COSTOFREVENUETOTAL,TR.COSTOFREVENUETOTAL.CALCDATE,TR.DEFERREDREVENUECURRENT,TR.DEFERREDREVENUECURRENT.CALCDATE,TR.DEFERREDREVENUELT,TR.DEFERREDREVENUELT.CALCDATE,TR.DEPRDEPLETIONANDAMORT,TR.DEPRDEPLETIONANDAMORT.CALCDATE,TR.EBITACTVALUE,TR.EBITACTVALUE.CALCDATE,TR.EBITDAACTVALUE,TR.EBITDAACTVALUE.CALCDATE,TR.EMPLOYEES,TR.EMPLOYEES.CALCDATE,TR.GOODWILLNET,TR.GOODWILLNET.CALCDATE,TR.GROSSDIVIDENDSCMNSTOCK,TR.GROSSDIVIDENDSCMNSTOCK.CALCDATE,TR.INCOMETAXESPAYABLE,TR.INCOMETAXESPAYABLE.CALCDATE,TR.INTEXPENSENETNONOPER,TR.INTEXPENSENETNONOPER.CALCDATE,TR.INTANGIBLESNET,TR.INTANGIBLESNET.CALCDATE,TR.INTERESTINCOMENONOPERATING,TR.INTERESTINCOMENONOPERATING.CALCDATE,TR.INVENTORYACTVALUE,TR.INVENTORYACTVALUE.CALCDATE,TR.ISSUANCERETIREMENTOFSTOCKNET,TR.ISSUANCERETIREMENTOFSTOCKNET.CALCDATE,TR.LEASEEXPENSETOTAL,TR.LEASEEXPENSETOTAL.CALCDATE,TR.MINORITYINTERESTBSSTMT,TR.MINORITYINTERESTBSSTMT.CALCDATE,TR.NETINCOME,TR.NETINCOME.CALCDATE,TR.NETINCOMEBEFOREEXTRAITEMS,TR.NETINCOMEBEFOREEXTRAITEMS.CALCDATE,TR.NETINCOMEBEFORETAXES,TR.NETINCOMEBEFORETAXES.CALCDATE,TR.OTHERCURRENTASSETS,TR.OTHERCURRENTASSETS.CALCDATE,TR.OTHERCURRENTLIABTOTAL,TR.OTHERCURRENTLIABTOTAL.CALCDATE,TR.OTHERLTASSETSTOTAL,TR.OTHERLTASSETSTOTAL.CALCDATE,TR.OTHERLIABILITIESTOTAL,TR.OTHERLIABILITIESTOTAL.CALCDATE,TR.OTHERNONOPERATINGINCOME,TR.OTHERNONOPERATINGINCOME.CALCDATE,TR.PPTYPLANTEQPMTTTLGROSS,TR.PPTYPLANTEQPMTTTLGROSS.CALCDATE,TR.PROPERTYPLANTEQUIPMENTTOTALNET,TR.PROPERTYPLANTEQUIPMENTTOTALNET.CALCDATE,TR.RECEIVABLESOTHER,TR.RECEIVABLESOTHER.CALCDATE,TR.REDEEMABLEPREFERREDTTL,TR.REDEEMABLEPREFERREDTTL.CALCDATE,TR.RESEARCHANDDEVELOPMENT,TR.RESEARCHANDDEVELOPMENT.CALCDATE,TR.REVENUE,TR.REVENUE.CALCDATE,TR.RIGHTOFUSEASSETSCAPLEASEGROSSSUPP,TR.RIGHTOFUSEASSETSCAPLEASEGROSSSUPP.CALCDATE,TR.RIGHTOFUSEASSETSOPERLEASEGROSSSUPP,TR.RIGHTOFUSEASSETSOPERLEASEGROSSSUPP.CALCDATE,TR.SGAEXPENSETOTAL,TR.SGAEXPENSETOTAL.CALCDATE,TR.SPECIALITEMSMM,TR.SPECIALITEMSMM.CALCDATE,TR.TAXCURDOM,TR.TAXCURDOM.CALCDATE,TR.TAXDEFTOT,TR.TAXDEFTOT.CALCDATE,TR.TAXOTHINCTOT,TR.TAXOTHINCTOT.CALCDATE,TR.TOTALASSETSREPORTED,TR.TOTALASSETSREPORTED.CALCDATE,TR.TOTALCURRLIABILITIES,TR.TOTALCURRLIABILITIES.CALCDATE,TR.TOTALCURRENTASSETS,TR.TOTALCURRENTASSETS.CALCDATE,TR.TOTALDEBTOUTSTANDING,TR.TOTALDEBTOUTSTANDING.CALCDATE,TR.TOTALEQUITY,TR.TOTALEQUITY.CALCDATE,TR.TOTALINVENTORY,TR.TOTALINVENTORY.CALCDATE,TR.TOTALLIABILITIES,TR.TOTALLIABILITIES.CALCDATE,TR.TOTALLONGTERMDEBT,TR.TOTALLONGTERMDEBT.CALCDATE,TR.TTLPREFERREDSHARESOUT,TR.TTLPREFERREDSHARESOUT.CALCDATE,TR.WARRANTSCONVERTED,TR.WARRANTSCONVERTED.CALCDATE
UBR.L^J07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAMq.L^K07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBEq.L^K07,,1995-12-31,,1995-12-31,,,,,,,,,,1995-12-31,,,,1995-12-31,,,,1995-12-31,,,,,,,,1995-12-31,,1995-12-31,,1995-12-31,,1995-12-31,,1995-12-31,,1995-12-31,,1995-12-31,,,,,,,,1995-12-31,,1995-12-31,,1995-12-31,,1995-12-31,,1995-12-31,,1995-12-31,,1995-12-31,,1995-12-31,,1995-12-31,,1995-12-31,,1995-12-31,,1995-12-31,,,,,,1995-12-31,,,,,,1995-12-31,,1995-12-31,,,,,,,,1995-12-31,,1995-12-31,,1995-12-31,,1995-12-31,,1995-12-31,,1995-12-31,,1995-12-31,,1995-12-31,,,,
IBEq.L^K07,221926814.454499,1997-03-03,283949817.633759,1997-03-03,,,,,,,,,34749072.7892316,1997-03-03,,,1426507074.46966,1997-03-03,,,8878656.48121922,1997-03-03,,,,,,,13999,1997-03-03,17299740.9733171,1997-03-03,280421233.640727,1997-03-03,193099779.139856,1997-03-03,-474906927.939942,1997-03-03,39166402.3765181,1997-03-03,9776201.53680332,1997-03-03,,,,,,,4109348.44076251,1997-03-03,425176772.237652,1997-03-03,425176772.237652,1997-03-03,587007665.543997,1997-03-03,30947705.494993,1997-03-03,694647076.25412,1997-03-03,1063986866.62698,1997-03-03,1543297924.96221,1997-03-03,126804637.485242,1997-03-03,15675690391.7363,1997-03-03,9168875915.05007,1997-03-03,118775129.022296,1997-03-03,,,,,3618298901.01405,1997-03-03,,,,,486988588.34501,1997-03-03,-87925988.4312918,1997-03-03,,,,,,,11808687915.4429,1997-03-03,1518061069.86991,1997-03-03,870790293.412501,1997-03-03,3925611288.47698,1997-03-03,5407308584.40374,1997-03-03,69410150.9651706,1997-03-03,6401379331.03912,1997-03-03,3335910987.76623,1997-03-03,,,,
IBEq.L^K07,226678925.374348,1998-03-30,223507945.977918,1998-03-30,,,,,,,,,83114937.8333425,1998-03-30,,,1212412547.07784,1998-03-30,,,4646226.44811865,1998-03-30,,,,,,,14023,1998-03-30,46710811.538808,1998-03-30,267388528.118649,1998-03-30,167492655.072343,1998-03-30,-295193727.98418,1998-03-30,35321743.9468278,1998-03-30,6005217.61801703,1998-03-30,,,,,,,15931064.6288382,1998-03-30,406711180.386048,1998-03-30,406711180.386048,1998-03-30,538028212.103928,1998-03-30,57967587.9549574,1998-03-30,743348125.816864,1998-03-30,1088768403.55814,1998-03-30,1550023636.62159,1998-03-30,20408920.4895358,1998-03-30,14226829569.433,1998-03-30,8131449501.85202,1998-03-30,204874934.303323,1998-03-30,,,,,3247816516.6462,1998-03-30,,,,,442173233.155726,1998-03-30,9849877.74086218,1998-03-30,,,,,,,11198075213.4921,1998-03-30,1560005607.16155,1998-03-30,1014761512.73958,1998-03-30,3634495605.95265,1998-03-30,5017315222.79462,1998-03-30,169789710.943587,1998-03-30,6180755981.87399,1998-03-30,3054795673.46202,1998-03-30,,,,
IBEq.L^K07,309976453.064923,1999-03-03,222292190.7982,1999-03-03,,,,,,,,,112570799.616724,1999-03-03,,,2194657820.72295,1999-03-03,,,25602083.8628878,1999-03-03,,,,,,,13042,1999-03-03,154715637.384695,1999-03-03,299511585.313947,1999-03-03,285630834.805021,1999-03-03,-297620498.101316,1999-03-03,48810494.2719505,1999-03-03,6137515.03018156,1999-03-03,,,,,,,1822939.9256889,1999-03-03,471391820.597067,1999-03-03,471391820.597067,1999-03-03,660632577.228571,1999-03-03,3616065.41334083,1999-03-03,1113705555.25464,1999-03-03,1160224597.00318,1999-03-03,1302724833.20358,1999-03-03,7376943.81143266,1999-03-03,15277889148.9813,1999-03-03,8437673369.50104,1999-03-03,315513420.128931,1999-03-03,,,,,4149812001.4895,1999-03-03,,,,,473644940.271575,1999-03-03,17514205.4799151,1999-03-03,,,,,,,12730445601.3778,1999-03-03,2036649817.53789,1999-03-03,1128979065.94043,1999-03-03,4396509439.42368,1999-03-03,5511999601.7551,1999-03-03,171339316.193021,1999-03-03,7218445999.6227,1999-03-03,3877248408.95554,1999-03-03,,,,
7974q.L^J08,,1997-03-31,,1997-03-31,,1997-03-31,,,,,,,,1997-03-31,,,,1997-03-31,,,,,,,,,,,,,,,,1997-03-31,,1997-03-31,,1997-03-31,,1997-03-31,,1997-03-31,,,,,,,,1997-03-31,,1997-03-31,,1997-03-31,,1997-03-31,,1997-03-31,,1997-03-31,,1997-03-31,,1997-03-31,,1997-03-31,,,,1997-03-31,,,,,,1997-03-31,,1997-03-31,,,,,,1997-03-31,,1997-03-31,,,,,,,,1997-03-31,,1997-03-31,,1997-03-31,,1997-03-31,,1997-03-31,,1997-03-31,,1997-03-31,,1997-03-31,,,,
7974q.L^J08,465431239.06837,1998-06-29,341095840.12021,1998-06-29,203626167.092412,1998-06-29,,,,,,,2856538412.54696,1998-06-29,,,1333941850.41322,1998-06-29,,,,,,,,,,,,,,,63632054.2449286,1998-06-29,201249959.504132,1998-06-29,-265021.262208866,1998-06-29,309940.120210368,1998-06-29,73734305.4094666,1998-06-29,,,,,,,,1998-06-29,375970841.472577,1998-06-29,375970841.472577,1998-06-29,698286107.062359,1998-06-29,80840468.7453043,1998-06-29,478367870.172802,1998-06-29,14131472.7272727,1998-06-29,18538012.6972201,1998-06-29,1877608.26446281,1998-06-29,,,268354241.472577,1998-06-29,,,,,,1998-06-29,2401568775.50714,1998-06-29,,,,,473956838.317055,1998-06-29,-9567716.75432006,1998-06-29,,,,,,,3811818781.89331,1998-06-29,949387015.176559,1998-06-29,3490806163.18558,1998-06-29,0.0,1998-06-29,2843736538.01653,1998-06-29,167044249.135988,1998-06-29,968077751.990984,1998-06-29,0.0,1998-06-29,,,,
7974q.L^J08,550097985.185185,1999-05-26,325852356.228956,1999-05-26,283808914.141414,1999-05-26,,,,,,,3612929290.48822,1999-05-26,,,1625989877.27273,1999-05-26,,,,,,,,,,,,,,,96254603.3670034,1999-05-26,144246011.279461,1999-05-26,-73173.569023569,1999-05-26,324054.377104377,1999-05-26,127551984.175084,1999-05-26,,,,,,,0.0,1999-05-26,448559204.79798,1999-05-26,448559204.79798,1999-05-26,847893504.377104,1999-05-26,73278102.6936027,1999-05-26,430370346.212121,1999-05-26,40982425.3367003,1999-05-26,21455535.7744108,1999-05-26,-2304967.42424242,1999-05-26,,,326845426.094276,1999-05-26,,,,,60362967.7609428,1999-05-26,2994053377.10438,1999-05-26,,,,,476323347.558923,1999-05-26,-15977971.4646465,1999-05-26,,,,,,,4669351786.53199,1999-05-26,987456407.239057,1999-05-26,4229991544.69697,1999-05-26,0.0,1999-05-26,3660204642.76094,1999-05-26,167954247.643098,1999-05-26,1009157597.13805,1999-05-26,0.0,1999-05-26,,,,
TELF.L^J19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
