Instrument,TR.ACCOUNTSPAYABLE,TR.ACCOUNTSPAYABLE.CALCDATE,TR.ACCTSRECEIVTRADENET,TR.ACCTSRECEIVTRADENET.CALCDATE,TR.ADVERTISINGEXPENSE,TR.ADVERTISINGEXPENSE.CALCDATE,TR.BACKLOGVALUEACTUAL,TR.BACKLOGVALUEACTUAL.CALCDATE,TR.CAPITALEXPENDITURES,TR.CAPITALEXPENDITURES.CALCDATE,TR.CAPITALLEASEOBLIGATIONS,TR.CAPITALLEASEOBLIGATIONS.CALCDATE,TR.CASHANDSTINVESTMENTS,TR.CASHANDSTINVESTMENTS.CALCDATE,TR.CASHFROMOPERATINGACT,TR.CASHFROMOPERATINGACT.CALCDATE,TR.COSTOFREVENUETOTAL,TR.COSTOFREVENUETOTAL.CALCDATE,TR.DEFERREDREVENUECURRENT,TR.DEFERREDREVENUECURRENT.CALCDATE,TR.DEFERREDREVENUELT,TR.DEFERREDREVENUELT.CALCDATE,TR.DEPRDEPLETIONANDAMORT,TR.DEPRDEPLETIONANDAMORT.CALCDATE,TR.EBITACTVALUE,TR.EBITACTVALUE.CALCDATE,TR.EBITDAACTVALUE,TR.EBITDAACTVALUE.CALCDATE,TR.EMPLOYEES,TR.EMPLOYEES.CALCDATE,TR.GOODWILLNET,TR.GOODWILLNET.CALCDATE,TR.GROSSDIVIDENDSCMNSTOCK,TR.GROSSDIVIDENDSCMNSTOCK.CALCDATE,TR.INCOMETAXESPAYABLE,TR.INCOMETAXESPAYABLE.CALCDATE,TR.INTEXPENSENETNONOPER,TR.INTEXPENSENETNONOPER.CALCDATE,TR.INTANGIBLESNET,TR.INTANGIBLESNET.CALCDATE,TR.INTERESTINCOMENONOPERATING,TR.INTERESTINCOMENONOPERATING.CALCDATE,TR.INVENTORYACTVALUE,TR.INVENTORYACTVALUE.CALCDATE,TR.ISSUANCERETIREMENTOFSTOCKNET,TR.ISSUANCERETIREMENTOFSTOCKNET.CALCDATE,TR.LEASEEXPENSETOTAL,TR.LEASEEXPENSETOTAL.CALCDATE,TR.MINORITYINTERESTBSSTMT,TR.MINORITYINTERESTBSSTMT.CALCDATE,TR.NETINCOME,TR.NETINCOME.CALCDATE,TR.NETINCOMEBEFOREEXTRAITEMS,TR.NETINCOMEBEFOREEXTRAITEMS.CALCDATE,TR.NETINCOMEBEFORETAXES,TR.NETINCOMEBEFORETAXES.CALCDATE,TR.OTHERCURRENTASSETS,TR.OTHERCURRENTASSETS.CALCDATE,TR.OTHERCURRENTLIABTOTAL,TR.OTHERCURRENTLIABTOTAL.CALCDATE,TR.OTHERLTASSETSTOTAL,TR.OTHERLTASSETSTOTAL.CALCDATE,TR.OTHERLIABILITIESTOTAL,TR.OTHERLIABILITIESTOTAL.CALCDATE,TR.OTHERNONOPERATINGINCOME,TR.OTHERNONOPERATINGINCOME.CALCDATE,TR.PPTYPLANTEQPMTTTLGROSS,TR.PPTYPLANTEQPMTTTLGROSS.CALCDATE,TR.PROPERTYPLANTEQUIPMENTTOTALNET,TR.PROPERTYPLANTEQUIPMENTTOTALNET.CALCDATE,TR.RECEIVABLESOTHER,TR.RECEIVABLESOTHER.CALCDATE,TR.REDEEMABLEPREFERREDTTL,TR.REDEEMABLEPREFERREDTTL.CALCDATE,TR.RESEARCHANDDEVELOPMENT,TR.RESEARCHANDDEVELOPMENT.CALCDATE,TR.REVENUE,TR.REVENUE.CALCDATE,TR.RIGHTOFUSEASSETSCAPLEASEGROSSSUPP,TR.RIGHTOFUSEASSETSCAPLEASEGROSSSUPP.CALCDATE,TR.RIGHTOFUSEASSETSOPERLEASEGROSSSUPP,TR.RIGHTOFUSEASSETSOPERLEASEGROSSSUPP.CALCDATE,TR.SGAEXPENSETOTAL,TR.SGAEXPENSETOTAL.CALCDATE,TR.SPECIALITEMSMM,TR.SPECIALITEMSMM.CALCDATE,TR.TAXCURDOM,TR.TAXCURDOM.CALCDATE,TR.TAXDEFTOT,TR.TAXDEFTOT.CALCDATE,TR.TAXOTHINCTOT,TR.TAXOTHINCTOT.CALCDATE,TR.TOTALASSETSREPORTED,TR.TOTALASSETSREPORTED.CALCDATE,TR.TOTALCURRLIABILITIES,TR.TOTALCURRLIABILITIES.CALCDATE,TR.TOTALCURRENTASSETS,TR.TOTALCURRENTASSETS.CALCDATE,TR.TOTALDEBTOUTSTANDING,TR.TOTALDEBTOUTSTANDING.CALCDATE,TR.TOTALEQUITY,TR.TOTALEQUITY.CALCDATE,TR.TOTALINVENTORY,TR.TOTALINVENTORY.CALCDATE,TR.TOTALLIABILITIES,TR.TOTALLIABILITIES.CALCDATE,TR.TOTALLONGTERMDEBT,TR.TOTALLONGTERMDEBT.CALCDATE,TR.TTLPREFERREDSHARESOUT,TR.TTLPREFERREDSHARESOUT.CALCDATE,TR.WARRANTSCONVERTED,TR.WARRANTSCONVERTED.CALCDATE
7267.L^H96,,1983-05-29,,1983-05-29,,,,,,1983-05-29,,,,1983-05-29,,1983-05-29,4144607534.20223,1983-05-29,,,,,,1983-05-29,,,,,,1983-05-29,,,,1983-05-29,,,,1983-05-29,,,,1983-05-29,,,,1983-05-29,,,,,200938665.545512,1983-05-29,200938665.545512,1983-05-29,409006425.772546,1983-05-29,,,,1983-05-29,,1983-05-29,,1983-05-29,-126243110.111415,1983-05-29,,1983-05-29,,1983-05-29,,,,,230314541.055287,1983-05-29,6202843647.63506,1983-05-29,,,,,1292672036.49359,1983-05-29,,,,1983-05-29,,1983-05-29,,1983-05-29,,1983-05-29,,1983-05-29,,1983-05-29,,1983-05-29,,1983-05-29,,1983-05-29,,1983-05-29,,1983-05-29,,,,1983-05-29
7267.L^H96,863818709.91778,1984-05-28,452670611.253854,1984-05-28,,,,,,1984-05-28,,,307204002.183967,1984-05-28,,1984-05-28,4495749417.00925,1984-05-28,,,,,,1984-05-28,,,,,,1984-05-28,,,,1984-05-28,,,,1984-05-28,,,,1984-05-28,,,,1984-05-28,,,,,274424128.982528,1984-05-28,274424128.982528,1984-05-28,580221269.655704,1984-05-28,,,86165960.8170606,1984-05-28,19592699.8972251,1984-05-28,9058465.44193217,1984-05-28,-95721134.5066803,1984-05-28,2376883909.04419,1984-05-28,1356613585.68859,1984-05-28,,,,,266066223.150051,1984-05-28,6815977003.21172,1984-05-28,,,,,1378218958.89003,1984-05-28,,,,1984-05-28,,1984-05-28,,1984-05-28,4099063280.44707,1984-05-28,1842962738.82323,1984-05-28,2447568650.95067,1984-05-28,1070107674.5889,1984-05-28,1643665014.51696,1984-05-28,1308547731.50051,1984-05-28,2455398265.93011,1984-05-28,569029542.780062,1984-05-28,,,,1984-05-28
7267.L^H96,1158819707.14974,1985-04-23,471845148.42937,1985-04-23,,,,,,1985-04-23,,,499978967.199846,1985-04-23,,1985-04-23,6202203224.28214,1985-04-23,,,,,,1985-04-23,,,,,,1985-04-23,,,,1985-04-23,,,,1985-04-23,,,,1985-04-23,,,,1985-04-23,,,,,459042760.608981,1985-04-23,459042760.608981,1985-04-23,974181698.207747,1985-04-23,,,112231647.022548,1985-04-23,26754990.1715167,1985-04-23,14309811.8327231,1985-04-23,-93145944.4208903,1985-04-23,3366406452.26441,1985-04-23,1859103891.15437,1985-04-23,,,,,392741108.730006,1985-04-23,9473884866.217,1985-04-23,,,,,1811612890.57622,1985-04-23,,,,1985-04-23,,1985-04-23,,1985-04-23,5536275448.21738,1985-04-23,2210444420.96743,1985-04-23,2923491699.74947,1985-04-23,1086738405.85855,1985-04-23,2600638626.09366,1985-04-23,1473453390.63403,1985-04-23,2935636822.12372,1985-04-23,649603302.75583,1985-04-23,,,,1985-04-23
7267.L^H96,1552039282.74716,1986-04-22,482666692.052063,1986-04-22,,,,,,1986-04-22,,,453617502.076987,1986-04-22,,1986-04-22,7314277042.37053,1986-04-22,,,,,,1986-04-22,,,,,,1986-04-22,,,,1986-04-22,,,,1986-04-22,,,,1986-04-22,,,,1986-04-22,,,,,558865978.953198,1986-04-22,558865978.953198,1986-04-22,1152293436.72113,1986-04-22,,,123257830.24093,1986-04-22,48592065.9097203,1986-04-22,10051820.8252562,1986-04-22,-13225678.4824148,1986-04-22,4278123608.41872,1986-04-22,2440299806.14788,1986-04-22,,,,,502785592.633619,1986-04-22,11099247258.3772,1986-04-22,,,,,2116665508.16948,1986-04-22,,,,1986-04-22,,1986-04-22,,1986-04-22,6391012531.1548,1986-04-22,2554238244.25367,1986-04-22,3211001710.05262,1986-04-22,1165294045.97065,1986-04-22,2904835073.38687,1986-04-22,1682323850.73387,1986-04-22,3486177457.76793,1986-04-22,812854700.913874,1986-04-22,,,,1986-04-22
7267.L^H96,1724482122.28816,1987-11-19,1133929437.65749,1987-11-19,,,,,-419697606.134894,1987-11-19,,,992649715.926551,1987-11-19,642429390.880969,1987-11-19,5619254715.89241,1987-11-19,,,,,,1987-11-19,,,,,,1987-11-19,,,,1987-11-19,,,,1987-11-19,,,,1987-11-19,,,,1987-11-19,,,,,213738084.41625,1987-11-19,213738084.41625,1987-11-19,393649932.66913,1987-11-19,,,205278371.904043,1987-11-19,106721880.211143,1987-11-19,0.0,1987-11-19,-27031556.5312993,1987-11-19,5689581331.93573,1987-11-19,3029922560.48511,1987-11-19,,,,,377785869.3945,1987-11-19,7769102283.5135,1987-11-19,,,,,1351380209.02616,1987-11-19,,,,1987-11-19,,1987-11-19,,1987-11-19,8050400338.42981,1987-11-19,3715525076.65203,1987-11-19,4546893653.14359,1987-11-19,1873864163.11006,1987-11-19,3278643153.89816,1987-11-19,1880961575.99306,1987-11-19,4771757184.53165,1987-11-19,917790510.376192,1987-11-19,,,0.0,1987-11-19
7267.L^H96,1865098654.22215,1988-03-31,1409402320.15127,1988-03-31,,,,,-473203085.167156,1988-03-31,,,1051643046.2244,1988-03-31,400111011.948345,1988-03-31,5169370923.92485,1988-03-31,,,,,,1988-03-31,,,,,,1988-03-31,,,,1988-03-31,,,,1988-03-31,,,,1988-03-31,,,,1988-03-31,,,,,241944068.552118,1988-03-31,241944068.552118,1988-03-31,431128825.521986,1988-03-31,,,224966660.81989,1988-03-31,99418367.7837229,1988-03-31,0.0,1988-03-31,104562389.990747,1988-03-31,5982886296.49596,1988-03-31,3118109892.58559,1988-03-31,,,,,375709990.425232,1988-03-31,7047015869.65442,1988-03-31,,,,,1175368519.7731,1988-03-31,,,,1988-03-31,,1988-03-31,,1988-03-31,8437775911.81558,1988-03-31,4107324573.03778,1988-03-31,4831406530.47431,1988-03-31,2007893295.57066,1988-03-31,3328361661.66472,1988-03-31,1779562743.05025,1988-03-31,5109414250.15086,1988-03-31,876234023.413928,1988-03-31,,,0.0,1988-03-31
7267.L^H96,1740015158.9909,1989-05-25,1798406700.37374,1989-05-25,,,,,-1247327583.79046,1989-05-25,,,1106013434.50479,1989-05-25,393964008.680451,1989-05-25,11378604387.8474,1989-05-25,,,,,585503112.75544,1989-05-25,,,,,,1989-05-25,,,,1989-05-25,,,,1989-05-25,,,,1989-05-25,,,20313601.4829104,1989-05-25,,,,,435159205.346917,1989-05-25,435159205.346917,1989-05-25,769649353.939357,1989-05-25,,,283598807.492917,1989-05-25,141985007.98722,1989-05-25,0.0,1989-05-25,-22223312.5866538,1989-05-25,7322847604.58738,1989-05-25,3873515780.78847,1989-05-25,,,,,821363615.046115,1989-05-25,15605327275.0015,1989-05-25,,,,,2613486605.58201,1989-05-25,,,,1989-05-25,,1989-05-25,,1989-05-25,10216949932.6361,1989-05-25,4684248521.61071,1989-05-25,5676180197.72138,1989-05-25,2941451535.20405,1989-05-25,4031672955.87437,1989-05-25,2125181973.89837,1989-05-25,6185276976.76171,1989-05-25,1348748002.29067,1989-05-25,,,20313601.4829104,1989-05-25
7267.L^H96,1726967926.94006,1990-05-24,2165893811.04101,1990-05-24,,,,,-1276801010.03155,1990-05-24,,,894283626.056782,1990-05-24,631423775.268139,1990-05-24,10604602360.694,1990-05-24,,,,,633963558.107255,1990-05-24,,,,,,1990-05-24,,,,1990-05-24,,,-139454027.823344,1990-05-24,,,53078392.1135647,1990-05-24,,,67622677.2239748,1990-05-24,,,,,313383113.943218,1990-05-24,313383113.943218,1990-05-24,583658977.160883,1990-05-24,,,294380781.009464,1990-05-24,273770942.018928,1990-05-24,0.0,1990-05-24,-99515750.851735,1990-05-24,7671862939.55836,1990-05-24,4128106246.05678,1990-05-24,,,,,712750537.539432,1990-05-24,14781785498.1073,1990-05-24,,,,,2694882236.15142,1990-05-24,,,,1990-05-24,,1990-05-24,,1990-05-24,10909844358.0442,1990-05-24,5111036733.56467,1990-05-24,5907250980.56782,1990-05-24,3548744182.46057,1990-05-24,4161008327.06625,1990-05-24,2226580042.08202,1990-05-24,6748836030.97792,1990-05-24,1456791813.50158,1990-05-24,,,67622677.2239748,1990-05-24
7267.L^H96,1767491441.43568,1991-05-23,980490517.412935,1991-05-23,,,,,-1062965827.93177,1991-05-23,,,893062700.21322,1991-05-23,861789065.174129,1991-05-23,12752586689.5522,1991-05-23,,,,,778210936.815921,1991-05-23,,,,,,1991-05-23,,,,1991-05-23,,,-163717581.165601,1991-05-23,,,70446050.2487562,1991-05-23,,,0.0,1991-05-23,,,,,310388284.363895,1991-05-23,310388284.363895,1991-05-23,537251343.070363,1991-05-23,,,148493811.656006,1991-05-23,235465851.741294,1991-05-23,0.0,1991-05-23,32995007.5337598,1991-05-23,8652851198.08102,1991-05-23,4384661299.00498,1991-05-23,,,,,789629781.307747,1991-05-23,17504763050.8884,1991-05-23,,,,,3365018713.57498,1991-05-23,,,,1991-05-23,,1991-05-23,,1991-05-23,12018386730.3483,1991-05-23,5360333601.20824,1991-05-23,5871996314.8543,1991-05-23,4250137869.79389,1991-05-23,4426356766.09808,1991-05-23,2610540742.21748,1991-05-23,7592029964.25018,1991-05-23,2039533406.60981,1991-05-23,,,0.0,1991-05-23
7267.L^H96,1788592266.96798,1992-05-20,1145701251.9774,1992-05-20,,,,,-1032146519.32203,1992-05-20,,,891571062.900188,1992-05-20,976495197.288136,1992-05-20,13883115089.1149,1992-05-20,,,,,827375689.943503,1992-05-20,,,,,90500.0,1992-05-20,,,,1992-05-20,,,,1992-05-20,,,,1992-05-20,,,0.0,1992-05-20,,,,,259189794.651601,1992-05-20,275848307.344633,1992-05-20,567387466.967985,1992-05-20,,,138687867.721281,1992-05-20,216890450.621469,1992-05-20,274602932.730697,1992-05-20,-98020094.613936,1992-05-20,10020470732.9567,1992-05-20,4759795738.75706,1992-05-20,,,,,835203758.945386,1992-05-20,19057546806.4783,1992-05-20,,,,,3673820396.83616,1992-05-20,,,,1992-05-20,,1992-05-20,,1992-05-20,13647726269.2279,1992-05-20,5853690274.6516,1992-05-20,6493014397.89077,1992-05-20,5102312811.14878,1992-05-20,4785059052.35405,1992-05-20,2771201515.9322,1992-05-20,8862667216.87382,1992-05-20,2559739510.0565,1992-05-20,,,0.0,1992-05-20
