Instrument,TR.ACCOUNTSPAYABLE,TR.ACCOUNTSPAYABLE.CALCDATE,TR.ACCTSRECEIVTRADENET,TR.ACCTSRECEIVTRADENET.CALCDATE,TR.ADVERTISINGEXPENSE,TR.ADVERTISINGEXPENSE.CALCDATE,TR.BACKLOGVALUEACTUAL,TR.BACKLOGVALUEACTUAL.CALCDATE,TR.CAPITALEXPENDITURES,TR.CAPITALEXPENDITURES.CALCDATE,TR.CAPITALLEASEOBLIGATIONS,TR.CAPITALLEASEOBLIGATIONS.CALCDATE,TR.CASHANDSTINVESTMENTS,TR.CASHANDSTINVESTMENTS.CALCDATE,TR.CASHFROMOPERATINGACT,TR.CASHFROMOPERATINGACT.CALCDATE,TR.COSTOFREVENUETOTAL,TR.COSTOFREVENUETOTAL.CALCDATE,TR.DEFERREDREVENUECURRENT,TR.DEFERREDREVENUECURRENT.CALCDATE,TR.DEFERREDREVENUELT,TR.DEFERREDREVENUELT.CALCDATE,TR.DEPRDEPLETIONANDAMORT,TR.DEPRDEPLETIONANDAMORT.CALCDATE,TR.EBITACTVALUE,TR.EBITACTVALUE.CALCDATE,TR.EBITDAACTVALUE,TR.EBITDAACTVALUE.CALCDATE,TR.EMPLOYEES,TR.EMPLOYEES.CALCDATE,TR.GOODWILLNET,TR.GOODWILLNET.CALCDATE,TR.GROSSDIVIDENDSCMNSTOCK,TR.GROSSDIVIDENDSCMNSTOCK.CALCDATE,TR.INCOMETAXESPAYABLE,TR.INCOMETAXESPAYABLE.CALCDATE,TR.INTEXPENSENETNONOPER,TR.INTEXPENSENETNONOPER.CALCDATE,TR.INTANGIBLESNET,TR.INTANGIBLESNET.CALCDATE,TR.INTERESTINCOMENONOPERATING,TR.INTERESTINCOMENONOPERATING.CALCDATE,TR.INVENTORYACTVALUE,TR.INVENTORYACTVALUE.CALCDATE,TR.ISSUANCERETIREMENTOFSTOCKNET,TR.ISSUANCERETIREMENTOFSTOCKNET.CALCDATE,TR.LEASEEXPENSETOTAL,TR.LEASEEXPENSETOTAL.CALCDATE,TR.MINORITYINTERESTBSSTMT,TR.MINORITYINTERESTBSSTMT.CALCDATE,TR.NETINCOME,TR.NETINCOME.CALCDATE,TR.NETINCOMEBEFOREEXTRAITEMS,TR.NETINCOMEBEFOREEXTRAITEMS.CALCDATE,TR.NETINCOMEBEFORETAXES,TR.NETINCOMEBEFORETAXES.CALCDATE,TR.OTHERCURRENTASSETS,TR.OTHERCURRENTASSETS.CALCDATE,TR.OTHERCURRENTLIABTOTAL,TR.OTHERCURRENTLIABTOTAL.CALCDATE,TR.OTHERLTASSETSTOTAL,TR.OTHERLTASSETSTOTAL.CALCDATE,TR.OTHERLIABILITIESTOTAL,TR.OTHERLIABILITIESTOTAL.CALCDATE,TR.OTHERNONOPERATINGINCOME,TR.OTHERNONOPERATINGINCOME.CALCDATE,TR.PPTYPLANTEQPMTTTLGROSS,TR.PPTYPLANTEQPMTTTLGROSS.CALCDATE,TR.PROPERTYPLANTEQUIPMENTTOTALNET,TR.PROPERTYPLANTEQUIPMENTTOTALNET.CALCDATE,TR.RECEIVABLESOTHER,TR.RECEIVABLESOTHER.CALCDATE,TR.REDEEMABLEPREFERREDTTL,TR.REDEEMABLEPREFERREDTTL.CALCDATE,TR.RESEARCHANDDEVELOPMENT,TR.RESEARCHANDDEVELOPMENT.CALCDATE,TR.REVENUE,TR.REVENUE.CALCDATE,TR.RIGHTOFUSEASSETSCAPLEASEGROSSSUPP,TR.RIGHTOFUSEASSETSCAPLEASEGROSSSUPP.CALCDATE,TR.RIGHTOFUSEASSETSOPERLEASEGROSSSUPP,TR.RIGHTOFUSEASSETSOPERLEASEGROSSSUPP.CALCDATE,TR.SGAEXPENSETOTAL,TR.SGAEXPENSETOTAL.CALCDATE,TR.SPECIALITEMSMM,TR.SPECIALITEMSMM.CALCDATE,TR.TAXCURDOM,TR.TAXCURDOM.CALCDATE,TR.TAXDEFTOT,TR.TAXDEFTOT.CALCDATE,TR.TAXOTHINCTOT,TR.TAXOTHINCTOT.CALCDATE,TR.TOTALASSETSREPORTED,TR.TOTALASSETSREPORTED.CALCDATE,TR.TOTALCURRLIABILITIES,TR.TOTALCURRLIABILITIES.CALCDATE,TR.TOTALCURRENTASSETS,TR.TOTALCURRENTASSETS.CALCDATE,TR.TOTALDEBTOUTSTANDING,TR.TOTALDEBTOUTSTANDING.CALCDATE,TR.TOTALEQUITY,TR.TOTALEQUITY.CALCDATE,TR.TOTALINVENTORY,TR.TOTALINVENTORY.CALCDATE,TR.TOTALLIABILITIES,TR.TOTALLIABILITIES.CALCDATE,TR.TOTALLONGTERMDEBT,TR.TOTALLONGTERMDEBT.CALCDATE,TR.TTLPREFERREDSHARESOUT,TR.TTLPREFERREDSHARESOUT.CALCDATE,TR.WARRANTSCONVERTED,TR.WARRANTSCONVERTED.CALCDATE
URB.L^I06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UMN.L^I07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ULT.L^G15,438000.0,1999-01-29,1214000.0,1999-01-29,,,,,-11000.0,1999-01-29,,,4405000.0,1999-01-29,-829000.0,1999-01-29,3432000.0,1999-01-29,115000.0,1999-01-29,0.0,1999-01-29,109000.0,1999-01-29,,,,,70,1999-01-29,751000.0,1999-01-29,0.0,1999-01-29,,,0.0,1999-01-29,,,222000.0,1999-01-29,,,,1999-01-29,,,,1999-01-29,-728000.0,1999-01-29,-728000.0,1999-01-29,-728000.0,1999-01-29,,,115000.0,1999-01-29,,,0.0,1999-01-29,,,521000.0,1999-01-29,437000.0,1999-01-29,33000.0,1999-01-29,,,,,3859000.0,1999-01-29,,,,,,,-154000.0,1999-01-29,,,,,,,9589000.0,1999-01-29,937000.0,1999-01-29,5874000.0,1999-01-29,37000.0,1999-01-29,8652000.0,1999-01-29,182000.0,1999-01-29,937000.0,1999-01-29,0.0,1999-01-29,,,,
ULT.L^G15,656000.0,1999-07-31,872000.0,1999-07-31,,,,,-59000.0,1999-07-31,,,1822000.0,1999-07-31,-1907000.0,1999-07-31,2202000.0,1999-07-31,460000.0,1999-07-31,99000.0,1999-07-31,407000.0,1999-07-31,,,,,63,1999-07-31,13119000.0,1999-07-31,0.0,1999-07-31,,,-61000.0,1999-07-31,,,187000.0,1999-07-31,,,0.0,1999-07-31,,,0.0,1999-07-31,-2316000.0,1999-07-31,-2316000.0,1999-07-31,-2316000.0,1999-07-31,,,460000.0,1999-07-31,,,99000.0,1999-07-31,,,765000.0,1999-07-31,555000.0,1999-07-31,44000.0,1999-07-31,,,,,2520000.0,1999-07-31,,,,,,,-267000.0,1999-07-31,,,,,,,19259000.0,1999-07-31,2730000.0,1999-07-31,2925000.0,1999-07-31,1786000.0,1999-07-31,15765000.0,1999-07-31,144000.0,1999-07-31,3494000.0,1999-07-31,665000.0,1999-07-31,,,,
ULE.L^H22,11686000.0,1997-03-30,28980000.0,1997-03-30,,,,,-1847000.0,1997-03-30,34000.0,1997-03-30,5722000.0,1997-03-30,17195000.0,1997-03-30,91038000.0,1997-03-30,22460000.0,1997-03-30,,,2257000.0,1997-03-30,,1997-01-28,,1997-01-28,1467,1997-03-30,,1997-03-30,700000.0,1997-03-30,3327000.0,1997-03-30,-84000.0,1997-03-30,,1997-03-30,214000.0,1997-03-30,,,-1755000.0,1997-03-30,,,,,9844000.0,1997-03-30,9844000.0,1997-03-30,14088000.0,1997-03-30,,,29587000.0,1997-03-30,,,6332000.0,1997-03-30,,,15224000.0,1997-03-30,9817000.0,1997-03-30,1965000.0,1997-03-30,,,,,123589000.0,1997-03-30,,,,,19064000.0,1997-03-30,,1997-03-30,6186000.0,1997-03-30,-1131000.0,1997-03-30,4244000.0,1997-03-30,62875000.0,1997-03-30,52612000.0,1997-03-30,52603000.0,1997-03-30,54000.0,1997-03-30,3897000.0,1997-03-30,14453000.0,1997-03-30,58978000.0,1997-03-30,34000.0,1997-03-30,0,1997-03-30,,
ULE.L^H22,11686000.0,1997-03-31,28980000.0,1997-03-31,,,,,-1847000.0,1997-03-31,34000.0,1997-03-31,5722000.0,1997-03-31,17195000.0,1997-03-31,91038000.0,1997-03-31,22460000.0,1997-03-31,,,2257000.0,1997-03-31,,1997-04-02,,1997-04-02,1467,1997-03-31,,1997-03-31,700000.0,1997-03-31,3327000.0,1997-03-31,-84000.0,1997-03-31,,1997-03-31,214000.0,1997-03-31,,,-1755000.0,1997-03-31,,,,,9844000.0,1997-03-31,9844000.0,1997-03-31,14088000.0,1997-03-31,,,29587000.0,1997-03-31,,,6332000.0,1997-03-31,,,15224000.0,1997-03-31,9817000.0,1997-03-31,1965000.0,1997-03-31,,,,,123589000.0,1997-03-31,,,,,19064000.0,1997-03-31,,1997-03-31,6186000.0,1997-03-31,-1131000.0,1997-03-31,4244000.0,1997-03-31,62875000.0,1997-03-31,52612000.0,1997-03-31,52603000.0,1997-03-31,54000.0,1997-03-31,3897000.0,1997-03-31,14453000.0,1997-03-31,58978000.0,1997-03-31,34000.0,1997-03-31,0,1997-03-31,,
ULE.L^H22,11647000.0,1998-02-23,21272000.0,1998-02-23,,,,,-2750000.0,1998-02-23,17000.0,1998-02-23,9001000.0,1998-02-23,16462000.0,1998-02-23,103781000.0,1998-02-23,21101000.0,1998-02-23,,,2113000.0,1998-02-23,,1998-02-23,,1998-02-23,1640,1998-02-23,0.0,1998-02-23,4680000.0,1998-02-23,6262000.0,1998-02-23,-137000.0,1998-02-23,,1998-02-23,270000.0,1998-02-23,,,-40000.0,1998-02-23,,,,,13166000.0,1998-02-23,13166000.0,1998-02-23,18086000.0,1998-02-23,,,32956000.0,1998-02-23,,,5815000.0,1998-02-23,,,21343000.0,1998-02-23,10726000.0,1998-02-23,2999000.0,1998-02-23,,,,,143350000.0,1998-02-23,,,,,22016000.0,1998-02-23,0.0,1998-02-23,5654000.0,1998-02-23,0.0,1998-02-23,4920000.0,1998-02-23,63436000.0,1998-02-23,53466000.0,1998-02-23,52407000.0,1998-02-23,34000.0,1998-02-23,4138000.0,1998-02-23,17529000.0,1998-02-23,59298000.0,1998-02-23,17000.0,1998-02-23,,1998-02-23,,
ULE.L^H22,13708000.0,1999-02-23,19297000.0,1999-02-23,,,,,-3204000.0,1999-02-23,148000.0,1999-02-23,14607000.0,1999-02-23,19229000.0,1999-02-23,116773000.0,1999-02-23,18744000.0,1999-02-23,,,2545000.0,1999-02-23,21000000.0,1999-02-22,24000000.0,1999-02-22,1707,1999-02-23,19649000.0,1999-02-23,5265000.0,1999-02-23,5990000.0,1999-02-23,-188000.0,1999-02-23,0.0,1999-02-23,390000.0,1999-02-23,,,14000.0,1999-02-23,,,,,14641000.0,1999-02-23,14641000.0,1999-02-23,21057000.0,1999-02-23,,,35646000.0,1999-02-23,,,4644000.0,1999-02-23,,,27447000.0,1999-02-23,13343000.0,1999-02-23,3177000.0,1999-02-23,,,,,158654000.0,1999-02-23,,,,,21548000.0,1999-02-23,-41000.0,1999-02-23,5944000.0,1999-02-23,,1999-02-23,6416000.0,1999-02-23,95776000.0,1999-02-23,77986000.0,1999-02-23,62268000.0,1999-02-23,14719000.0,1999-02-23,12998000.0,1999-02-23,23276000.0,1999-02-23,82778000.0,1999-02-23,148000.0,1999-02-23,,1999-02-23,,
UHSU.L^G22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFG.L^I13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
