Instrument,TR.ACCOUNTSPAYABLE,TR.ACCOUNTSPAYABLE.CALCDATE,TR.ACCTSRECEIVTRADENET,TR.ACCTSRECEIVTRADENET.CALCDATE,TR.ADVERTISINGEXPENSE,TR.ADVERTISINGEXPENSE.CALCDATE,TR.BACKLOGVALUEACTUAL,TR.BACKLOGVALUEACTUAL.CALCDATE,TR.CAPITALEXPENDITURES,TR.CAPITALEXPENDITURES.CALCDATE,TR.CAPITALLEASEOBLIGATIONS,TR.CAPITALLEASEOBLIGATIONS.CALCDATE,TR.CASHANDSTINVESTMENTS,TR.CASHANDSTINVESTMENTS.CALCDATE,TR.CASHFROMOPERATINGACT,TR.CASHFROMOPERATINGACT.CALCDATE,TR.COSTOFREVENUETOTAL,TR.COSTOFREVENUETOTAL.CALCDATE,TR.DEFERREDREVENUECURRENT,TR.DEFERREDREVENUECURRENT.CALCDATE,TR.DEFERREDREVENUELT,TR.DEFERREDREVENUELT.CALCDATE,TR.DEPRDEPLETIONANDAMORT,TR.DEPRDEPLETIONANDAMORT.CALCDATE,TR.EBITACTVALUE,TR.EBITACTVALUE.CALCDATE,TR.EBITDAACTVALUE,TR.EBITDAACTVALUE.CALCDATE,TR.EMPLOYEES,TR.EMPLOYEES.CALCDATE,TR.GOODWILLNET,TR.GOODWILLNET.CALCDATE,TR.GROSSDIVIDENDSCMNSTOCK,TR.GROSSDIVIDENDSCMNSTOCK.CALCDATE,TR.INCOMETAXESPAYABLE,TR.INCOMETAXESPAYABLE.CALCDATE,TR.INTEXPENSENETNONOPER,TR.INTEXPENSENETNONOPER.CALCDATE,TR.INTANGIBLESNET,TR.INTANGIBLESNET.CALCDATE,TR.INTERESTINCOMENONOPERATING,TR.INTERESTINCOMENONOPERATING.CALCDATE,TR.INVENTORYACTVALUE,TR.INVENTORYACTVALUE.CALCDATE,TR.ISSUANCERETIREMENTOFSTOCKNET,TR.ISSUANCERETIREMENTOFSTOCKNET.CALCDATE,TR.LEASEEXPENSETOTAL,TR.LEASEEXPENSETOTAL.CALCDATE,TR.MINORITYINTERESTBSSTMT,TR.MINORITYINTERESTBSSTMT.CALCDATE,TR.NETINCOME,TR.NETINCOME.CALCDATE,TR.NETINCOMEBEFOREEXTRAITEMS,TR.NETINCOMEBEFOREEXTRAITEMS.CALCDATE,TR.NETINCOMEBEFORETAXES,TR.NETINCOMEBEFORETAXES.CALCDATE,TR.OTHERCURRENTASSETS,TR.OTHERCURRENTASSETS.CALCDATE,TR.OTHERCURRENTLIABTOTAL,TR.OTHERCURRENTLIABTOTAL.CALCDATE,TR.OTHERLTASSETSTOTAL,TR.OTHERLTASSETSTOTAL.CALCDATE,TR.OTHERLIABILITIESTOTAL,TR.OTHERLIABILITIESTOTAL.CALCDATE,TR.OTHERNONOPERATINGINCOME,TR.OTHERNONOPERATINGINCOME.CALCDATE,TR.PPTYPLANTEQPMTTTLGROSS,TR.PPTYPLANTEQPMTTTLGROSS.CALCDATE,TR.PROPERTYPLANTEQUIPMENTTOTALNET,TR.PROPERTYPLANTEQUIPMENTTOTALNET.CALCDATE,TR.RECEIVABLESOTHER,TR.RECEIVABLESOTHER.CALCDATE,TR.REDEEMABLEPREFERREDTTL,TR.REDEEMABLEPREFERREDTTL.CALCDATE,TR.RESEARCHANDDEVELOPMENT,TR.RESEARCHANDDEVELOPMENT.CALCDATE,TR.REVENUE,TR.REVENUE.CALCDATE,TR.RIGHTOFUSEASSETSCAPLEASEGROSSSUPP,TR.RIGHTOFUSEASSETSCAPLEASEGROSSSUPP.CALCDATE,TR.RIGHTOFUSEASSETSOPERLEASEGROSSSUPP,TR.RIGHTOFUSEASSETSOPERLEASEGROSSSUPP.CALCDATE,TR.SGAEXPENSETOTAL,TR.SGAEXPENSETOTAL.CALCDATE,TR.SPECIALITEMSMM,TR.SPECIALITEMSMM.CALCDATE,TR.TAXCURDOM,TR.TAXCURDOM.CALCDATE,TR.TAXDEFTOT,TR.TAXDEFTOT.CALCDATE,TR.TAXOTHINCTOT,TR.TAXOTHINCTOT.CALCDATE,TR.TOTALASSETSREPORTED,TR.TOTALASSETSREPORTED.CALCDATE,TR.TOTALCURRLIABILITIES,TR.TOTALCURRLIABILITIES.CALCDATE,TR.TOTALCURRENTASSETS,TR.TOTALCURRENTASSETS.CALCDATE,TR.TOTALDEBTOUTSTANDING,TR.TOTALDEBTOUTSTANDING.CALCDATE,TR.TOTALEQUITY,TR.TOTALEQUITY.CALCDATE,TR.TOTALINVENTORY,TR.TOTALINVENTORY.CALCDATE,TR.TOTALLIABILITIES,TR.TOTALLIABILITIES.CALCDATE,TR.TOTALLONGTERMDEBT,TR.TOTALLONGTERMDEBT.CALCDATE,TR.TTLPREFERREDSHARESOUT,TR.TTLPREFERREDSHARESOUT.CALCDATE,TR.WARRANTSCONVERTED,TR.WARRANTSCONVERTED.CALCDATE
FAS.L,,1997-04-30,,1997-04-30,,,,,,,,,,1997-04-30,,1997-04-30,,1997-04-30,,,,,,,,,,,,1997-04-30,,,,1997-04-30,,1997-04-30,,,,,,,,,,1997-04-30,,,,,,1997-04-30,,1997-04-30,,1997-04-30,,,,1997-04-30,,,,,,,,,,,,1997-04-30,,,,,,1997-04-30,,,,,,,,,,1997-04-30,,,,1997-04-30,,1997-04-30,,1997-04-30,,1997-04-30,,1997-04-30,,1997-04-30,,,,1997-04-30,,1997-04-30,,,,1997-04-30
FAS.L,172000.0,1998-10-09,628000.0,1998-10-09,,,,,,,,,4005000.0,1998-10-09,604000.0,1998-10-09,2827000.0,1998-10-09,,,,,,,,,,,0,1998-10-09,,,0.0,1998-10-09,0.0,1998-10-09,,,,,,,,,,1998-10-09,,,,,-50430000.0,1998-10-09,-50430000.0,1998-10-09,-49940000.0,1998-10-09,,,0.0,1998-10-09,,,,,,,,,,,466000.0,1998-10-09,,,,,-46705000.0,1998-10-09,,,,,,,,,490000.0,1998-10-09,,,490000.0,1998-10-09,56006000.0,1998-10-09,386000.0,1998-10-09,5099000.0,1998-10-09,0.0,1998-10-09,55620000.0,1998-10-09,,,386000.0,1998-10-09,0.0,1998-10-09,,,70000.0,1998-10-09
FAS.L,967000.0,1999-09-23,1517000.0,1999-09-23,,,,,,,,,1238000.0,1999-09-23,670000.0,1999-09-23,823000.0,1999-09-23,,,,,,,,,,,0,1999-09-23,,,426000.0,1999-09-23,18000.0,1999-09-23,,,,,,,,,-1225000.0,1999-09-23,,,,,40260000.0,1999-09-23,40260000.0,1999-09-23,40538000.0,1999-09-23,,,444000.0,1999-09-23,,,,,,,,,,,205000.0,1999-09-23,,,,,41765000.0,1999-09-23,,,,,,,,,269000.0,1999-09-23,,,278000.0,1999-09-23,95866000.0,1999-09-23,1637000.0,1999-09-23,2960000.0,1999-09-23,0.0,1999-09-23,94229000.0,1999-09-23,,,1637000.0,1999-09-23,0.0,1999-09-23,,,0.0,1999-09-23
GSCT.L,,,,1998-04-30,,,,,,,,,,1998-04-30,,1998-04-30,,1998-04-30,,,,,,,,,,,,1998-04-30,,,,1998-04-30,,,,,,,,,,,,1998-04-30,,,,,,1998-04-30,,1998-04-30,,1998-04-30,,,,1998-04-30,,,,,,,,,,,,1998-04-30,,,,,,1998-04-30,,,,,,,,,,1998-04-30,,,,1998-04-30,,1998-04-30,,1998-04-30,,1998-04-30,,1998-04-30,,1998-04-30,,,,1998-04-30,,1998-04-30,,,,
GSCT.L,,,1105000.0,1999-06-22,,,,,,,,,23638000.0,1999-06-22,4308000.0,1999-06-22,2748000.0,1999-06-22,,,,,,,,,,,0,1999-06-22,,,3502000.0,1999-06-22,,,,,,,,,,,-1975000.0,1999-06-22,,,,,8670000.0,1999-06-22,8670000.0,1999-06-22,8834000.0,1999-06-22,,,2352000.0,1999-06-22,,,,,,,,,,,132000.0,1999-06-22,,,,,12038000.0,1999-06-22,,,,,,,,,115000.0,1999-06-22,,,961000.0,1999-06-22,298689000.0,1999-06-22,18249000.0,1999-06-22,26007000.0,1999-06-22,29310000.0,1999-06-22,265440000.0,1999-06-22,,,33249000.0,1999-06-22,15000000.0,1999-06-22,,,,
FEN.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FUM.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECK.L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HFEL.L,,,,,,,,,,,,,,1997-08-31,,1997-08-31,,1997-08-31,,,,,,,,,,,,1997-08-31,,,,1997-08-31,,1997-08-31,,,,,,,,,,,,,,,,1997-08-31,,1997-08-31,,1997-08-31,,1997-08-31,,1997-08-31,,,,,,,,,,,,1997-08-31,,,,,,1997-08-31,,,,,,1997-08-31,,,,1997-08-31,,1997-08-31,,1997-08-31,,1997-08-31,,1997-08-31,,1997-08-31,,1997-08-31,,1997-08-31,,,,1997-08-31,,1997-08-31,,,,
HFEL.L,,,,,,,,,,,,,5713000.0,1998-11-06,3876000.0,1998-11-06,907000.0,1998-11-06,,,,,,,,,,,0,1998-11-06,,,3812000.0,1998-11-06,635000.0,1998-11-06,,,,,,,,,,,,,,,-33693000.0,1998-11-06,-33693000.0,1998-11-06,-31986000.0,1998-11-06,1713000.0,1998-11-06,5059000.0,1998-11-06,,,,,,,,,,,420000.0,1998-11-06,,,,,-30856000.0,1998-11-06,,,,,223000.0,1998-11-06,,,1670000.0,1998-11-06,-44000.0,1998-11-06,1707000.0,1998-11-06,57993000.0,1998-11-06,5160000.0,1998-11-06,8405000.0,1998-11-06,0.0,1998-11-06,52753000.0,1998-11-06,,,5240000.0,1998-11-06,0.0,1998-11-06,,,,
