Instrument,TR.ACCOUNTSPAYABLE,TR.ACCOUNTSPAYABLE.CALCDATE,TR.ACCTSRECEIVTRADENET,TR.ACCTSRECEIVTRADENET.CALCDATE,TR.ADVERTISINGEXPENSE,TR.ADVERTISINGEXPENSE.CALCDATE,TR.BACKLOGVALUEACTUAL,TR.BACKLOGVALUEACTUAL.CALCDATE,TR.CAPITALEXPENDITURES,TR.CAPITALEXPENDITURES.CALCDATE,TR.CAPITALLEASEOBLIGATIONS,TR.CAPITALLEASEOBLIGATIONS.CALCDATE,TR.CASHANDSTINVESTMENTS,TR.CASHANDSTINVESTMENTS.CALCDATE,TR.CASHFROMOPERATINGACT,TR.CASHFROMOPERATINGACT.CALCDATE,TR.COSTOFREVENUETOTAL,TR.COSTOFREVENUETOTAL.CALCDATE,TR.DEFERREDREVENUECURRENT,TR.DEFERREDREVENUECURRENT.CALCDATE,TR.DEFERREDREVENUELT,TR.DEFERREDREVENUELT.CALCDATE,TR.DEPRDEPLETIONANDAMORT,TR.DEPRDEPLETIONANDAMORT.CALCDATE,TR.EBITACTVALUE,TR.EBITACTVALUE.CALCDATE,TR.EBITDAACTVALUE,TR.EBITDAACTVALUE.CALCDATE,TR.EMPLOYEES,TR.EMPLOYEES.CALCDATE,TR.GOODWILLNET,TR.GOODWILLNET.CALCDATE,TR.GROSSDIVIDENDSCMNSTOCK,TR.GROSSDIVIDENDSCMNSTOCK.CALCDATE,TR.INCOMETAXESPAYABLE,TR.INCOMETAXESPAYABLE.CALCDATE,TR.INTEXPENSENETNONOPER,TR.INTEXPENSENETNONOPER.CALCDATE,TR.INTANGIBLESNET,TR.INTANGIBLESNET.CALCDATE,TR.INTERESTINCOMENONOPERATING,TR.INTERESTINCOMENONOPERATING.CALCDATE,TR.INVENTORYACTVALUE,TR.INVENTORYACTVALUE.CALCDATE,TR.ISSUANCERETIREMENTOFSTOCKNET,TR.ISSUANCERETIREMENTOFSTOCKNET.CALCDATE,TR.LEASEEXPENSETOTAL,TR.LEASEEXPENSETOTAL.CALCDATE,TR.MINORITYINTERESTBSSTMT,TR.MINORITYINTERESTBSSTMT.CALCDATE,TR.NETINCOME,TR.NETINCOME.CALCDATE,TR.NETINCOMEBEFOREEXTRAITEMS,TR.NETINCOMEBEFOREEXTRAITEMS.CALCDATE,TR.NETINCOMEBEFORETAXES,TR.NETINCOMEBEFORETAXES.CALCDATE,TR.OTHERCURRENTASSETS,TR.OTHERCURRENTASSETS.CALCDATE,TR.OTHERCURRENTLIABTOTAL,TR.OTHERCURRENTLIABTOTAL.CALCDATE,TR.OTHERLTASSETSTOTAL,TR.OTHERLTASSETSTOTAL.CALCDATE,TR.OTHERLIABILITIESTOTAL,TR.OTHERLIABILITIESTOTAL.CALCDATE,TR.OTHERNONOPERATINGINCOME,TR.OTHERNONOPERATINGINCOME.CALCDATE,TR.PPTYPLANTEQPMTTTLGROSS,TR.PPTYPLANTEQPMTTTLGROSS.CALCDATE,TR.PROPERTYPLANTEQUIPMENTTOTALNET,TR.PROPERTYPLANTEQUIPMENTTOTALNET.CALCDATE,TR.RECEIVABLESOTHER,TR.RECEIVABLESOTHER.CALCDATE,TR.REDEEMABLEPREFERREDTTL,TR.REDEEMABLEPREFERREDTTL.CALCDATE,TR.RESEARCHANDDEVELOPMENT,TR.RESEARCHANDDEVELOPMENT.CALCDATE,TR.REVENUE,TR.REVENUE.CALCDATE,TR.RIGHTOFUSEASSETSCAPLEASEGROSSSUPP,TR.RIGHTOFUSEASSETSCAPLEASEGROSSSUPP.CALCDATE,TR.RIGHTOFUSEASSETSOPERLEASEGROSSSUPP,TR.RIGHTOFUSEASSETSOPERLEASEGROSSSUPP.CALCDATE,TR.SGAEXPENSETOTAL,TR.SGAEXPENSETOTAL.CALCDATE,TR.SPECIALITEMSMM,TR.SPECIALITEMSMM.CALCDATE,TR.TAXCURDOM,TR.TAXCURDOM.CALCDATE,TR.TAXDEFTOT,TR.TAXDEFTOT.CALCDATE,TR.TAXOTHINCTOT,TR.TAXOTHINCTOT.CALCDATE,TR.TOTALASSETSREPORTED,TR.TOTALASSETSREPORTED.CALCDATE,TR.TOTALCURRLIABILITIES,TR.TOTALCURRLIABILITIES.CALCDATE,TR.TOTALCURRENTASSETS,TR.TOTALCURRENTASSETS.CALCDATE,TR.TOTALDEBTOUTSTANDING,TR.TOTALDEBTOUTSTANDING.CALCDATE,TR.TOTALEQUITY,TR.TOTALEQUITY.CALCDATE,TR.TOTALINVENTORY,TR.TOTALINVENTORY.CALCDATE,TR.TOTALLIABILITIES,TR.TOTALLIABILITIES.CALCDATE,TR.TOTALLONGTERMDEBT,TR.TOTALLONGTERMDEBT.CALCDATE,TR.TTLPREFERREDSHARESOUT,TR.TTLPREFERREDSHARESOUT.CALCDATE,TR.WARRANTSCONVERTED,TR.WARRANTSCONVERTED.CALCDATE
GTON.L^H02,3405000.0,1999-06-07,5110000.0,1999-06-07,,,,,-873000.0,1999-06-07,728000.0,1999-06-07,162000.0,1999-06-07,3061000.0,1999-06-07,21938000.0,1999-06-07,,,,,1428000.0,1999-06-07,,,,,650,1999-06-07,,,312000.0,1999-06-07,339000.0,1999-06-07,-264000.0,1999-06-07,,,,,,,,,,,,,569000.0,1999-06-07,569000.0,1999-06-07,809000.0,1999-06-07,0.0,1999-06-07,1013000.0,1999-06-07,,,877000.0,1999-06-07,,,21192000.0,1999-06-07,8050000.0,1999-06-07,7000.0,1999-06-07,,,,,27781000.0,1999-06-07,,,,,4770000.0,1999-06-07,0.0,1999-06-07,,,,,,,19864000.0,1999-06-07,5532000.0,1999-06-07,11814000.0,1999-06-07,2789000.0,1999-06-07,10340000.0,1999-06-07,6049000.0,1999-06-07,9521000.0,1999-06-07,2057000.0,1999-06-07,,,,
GTI.L^G00,,1998-03-31,,1998-03-31,,,,,,,,,,1998-03-31,,1998-03-31,,1998-03-31,,,,,,,,,,,,1998-03-31,,,,1998-03-31,,,,,,,,,,,,1998-03-31,,,,,,1998-03-31,,1998-03-31,,1998-03-31,,,,1998-03-31,,,,,,,,,,,,1998-03-31,,,,,,1998-03-31,,,,,,,,,,1998-03-31,,,,1998-03-31,,1998-03-31,,1998-03-31,,1998-03-31,,1998-03-31,,1998-03-31,,,,1998-03-31,,1998-03-31,,,,
GTI.L^G00,938000.0,1999-06-01,1646000.0,1999-06-01,,,,,,,,,532000.0,1999-06-01,1785000.0,1999-06-01,616000.0,1999-06-01,,,,,,,,,,,0,1999-06-01,,,1885000.0,1999-06-01,,,,,,,,,,,0.0,1999-06-01,,,,,1738000.0,1999-06-01,1738000.0,1999-06-01,1738000.0,1999-06-01,,,1363000.0,1999-06-01,,,,,,,,,,,343000.0,1999-06-01,,,,,1394000.0,1999-06-01,,,,,,,,,0.0,1999-06-01,,,0.0,1999-06-01,84882000.0,1999-06-01,2301000.0,1999-06-01,3261000.0,1999-06-01,0.0,1999-06-01,82581000.0,1999-06-01,,,2301000.0,1999-06-01,0.0,1999-06-01,,,,
GSH.L^H09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSE.L^G94,,1998-06-30,,,,,,,,1998-06-30,,1998-06-30,,1998-06-30,,1998-06-30,,,,,,,,1998-06-30,,,,,,,,,,1998-06-30,,,,,,,,,,,,1998-06-30,,,,,,1998-06-30,,1998-06-30,,1998-06-30,,1998-06-30,,1998-06-30,,1998-06-30,,,,,,1998-06-30,,1998-06-30,,,,,,,,1998-06-30,,,,,,1998-06-30,,1998-06-30,,,,,,,,1998-06-30,,1998-06-30,,1998-06-30,,1998-06-30,,1998-06-30,,,,1998-06-30,,1998-06-30,,,,
GSE.L^G94,17367.1479638882,1999-09-15,,,,,,,-210599.828319002,1999-09-15,19908.6320631313,1999-09-15,110557.277936225,1999-09-15,-159361.863508674,1999-09-15,,,,,,,1613.79276996976,1999-09-15,,,,,,,,,0.0,1999-09-15,,,,,,,,,,,0.0,1999-09-15,,,,,-166623.926554157,1999-09-15,-166623.926554157,1999-09-15,-166623.926554157,1999-09-15,7624.7922501233,1999-09-15,9742.69566615916,1999-09-15,0.0,1999-09-15,,,,,68621.7704415328,1999-09-15,1021701.08446808,1999-09-15,,,,,,,11700.1415521197,1999-09-15,,,,,14524.1260909656,1999-09-15,0.0,1999-09-15,,,,,,,1145813.28421933,1999-09-15,102932.485686102,1999-09-15,123688.619068042,1999-09-15,27957.0049964617,1999-09-15,1023395.40720091,1999-09-15,,,122841.457701628,1999-09-15,19908.6320631313,1999-09-15,,,,
GRRD.L^I93,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRRD.L^I93,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRRD.L^I93,,,,,,,,,,,,,,,,,,,,,,,,,,,39400000.0,1998-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRRD.L^I93,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
